Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,SNR_Diff,Sat_Count
514077,22.0,91.5,31,1,42,20,26,27,36,42,21,25,27,19,27,25,27,30,25,27.933333333333334,49.20952380952381,-1.6666666666666679,15
516079,22.0,91.5,31,1,42,20,25,27,36,32,23,24,28,19,27,25,27,30,25,27.333333333333332,34.95238095238095,-0.6000000000000014,15
518084,22.0,91.5,39,1,42,21,24,26,36,21,24,24,28,19,27,25,27,30,25,26.6,34.68571428571429,-0.7333333333333307,15
520172,22.0,91.5,35,1,42,21,23,24,36,21,23,24,28,19,27,25,27,30,25,26.333333333333332,35.952380952380956,-0.26666666666666927,15
522169,22.0,91.5,43,1,42,21,33,23,36,21,23,24,28,19,27,25,27,30,25,26.933333333333334,38.35238095238095,0.6000000000000014,15
524171,22.0,91.5,37,1,33,21,43,22,33,21,23,24,29,19,27,25,27,30,25,26.8,38.171428571428564,-0.13333333333333286,15
526167,22.0,91.5,31,1,22,21,43,21,23,21,23,24,29,19,27,25,27,30,25,25.333333333333332,33.8095238095238,-1.4666666666666686,15
528167,22.0,91.5,30,1,21,21,33,21,23,21,22,24,29,19,27,25,27,30,25,24.533333333333335,15.980952380952374,-0.7999999999999972,15
530165,22.0,91.5,33,1,19,21,23,21,22,21,22,23,29,19,27,25,27,30,25,23.6,11.828571428571436,-0.9333333333333336,15
532169,22.0,91.5,40,1,20,21,23,21,22,21,22,23,29,19,27,25,27,30,25,23.666666666666668,11.238095238095244,0.06666666666666643,15
534171,22.0,91.5,32,1,20,21,23,21,22,21,22,23,29,19,27,25,27,30,25,23.666666666666668,11.238095238095244,0.0,15
536169,22.0,91.5,31,1,20,21,22,21,22,21,21,23,29,19,27,25,27,30,25,23.533333333333335,11.695238095238096,-0.13333333333333286,15
538168,22.0,91.5,31,1,20,21,22,21,22,20,21,23,29,19,27,25,27,30,25,23.466666666666665,12.123809523809525,-0.06666666666666998,15
540170,22.0,91.5,40,1,21,21,22,21,21,20,21,23,29,20,27,25,27,30,25,23.533333333333335,11.40952380952381,0.06666666666666998,15
542169,22.0,91.5,30,1,21,21,21,21,21,20,21,23,29,20,27,25,26,30,25,23.4,11.257142857142854,-0.1333333333333364,15
544161,22.0,91.5,46,1,21,21,21,21,21,20,20,23,30,20,27,25,26,30,25,23.4,12.542857142857153,0.0,15
546136,22.0,91.5,40,1,21,21,20,21,20,20,20,23,30,20,27,25,26,30,25,23.266666666666666,13.352380952380946,-0.13333333333333286,15
548111,22.0,91.5,30,1,21,21,20,21,20,20,20,23,30,20,27,25,26,30,25,23.266666666666666,13.352380952380946,0.0,15
550093,22.0,91.5,30,1,20,21,20,21,20,20,20,23,30,20,27,25,26,30,25,23.2,13.742857142857138,-0.06666666666666643,15
552078,22.0,91.5,31,1,20,20,21,21,20,21,19,23,30,20,27,25,26,30,25,23.2,13.885714285714283,0.0,15
554080,22.0,91.5,43,1,20,20,22,21,21,24,19,23,30,20,27,25,26,30,25,23.533333333333335,12.83809523809523,0.3333333333333357,15
556082,22.0,91.5,36,1,20,25,24,21,21,28,21,23,30,20,27,25,26,30,25,24.4,11.542857142857153,0.8666666666666636,15
558078,22.0,91.5,31,1,20,29,25,21,21,31,24,22,30,20,27,25,26,30,25,25.066666666666666,14.209523809523805,0.6666666666666679,15
560079,22.0,91.5,27,1,21,32,26,21,21,32,26,22,30,20,27,25,26,30,25,25.6,16.54285714285714,0.533333333333335,15
562079,22.0,91.5,27,1,21,32,26,22,21,32,26,22,31,20,27,25,26,30,25,25.733333333333334,16.63809523809524,0.13333333333333286,15
564079,22.0,91.5,35,1,21,32,26,22,20,32,26,22,31,20,27,25,26,30,25,25.666666666666668,17.380952380952383,-0.06666666666666643,15
566080,22.0,91.5,40,1,20,32,26,23,20,32,26,22,31,20,27,25,26,30,25,25.666666666666668,17.666666666666668,0.0,15
568081,22.0,91.5,45,1,19,32,26,23,20,32,26,22,31,20,27,25,26,30,25,25.6,18.542857142857144,-0.06666666666666643,15
570081,22.0,91.5,31,1,19,32,26,24,20,32,27,22,31,20,27,25,26,30,25,25.733333333333334,18.35238095238095,0.13333333333333286,15
572081,22.0,91.5,32,1,19,32,27,24,20,31,28,22,31,20,27,25,26,30,25,25.8,17.885714285714286,0.06666666666666643,15
574081,22.0,91.5,31,1,20,32,27,25,20,31,28,22,31,20,26,25,26,30,25,25.866666666666667,16.695238095238096,0.06666666666666643,15
576080,22.0,91.5,28,1,21,32,27,25,21,31,28,22,31,20,26,25,26,30,25,26.0,15.142857142857144,0.13333333333333286,15
578080,22.0,91.5,31,1,22,32,28,26,22,31,27,22,31,20,26,25,26,30,25,26.2,13.742857142857142,0.1999999999999993,15
580081,22.0,91.5,46,1,22,32,28,27,22,31,27,22,31,20,26,25,26,30,25,26.266666666666666,13.780952380952382,0.06666666666666643,15
582081,22.0,91.5,36,1,22,32,27,27,22,31,27,22,32,20,26,25,26,30,25,26.266666666666666,14.352380952380951,0.0,15
584081,22.0,91.5,35,1,22,32,27,28,22,30,27,22,32,20,26,25,25,30,25,26.2,14.028571428571428,-0.06666666666666643,15
586081,22.0,91.5,32,1,22,32,27,28,22,30,27,21,32,20,26,25,25,30,25,26.133333333333333,14.695238095238095,-0.06666666666666643,15
588081,22.0,91.5,44,1,22,32,26,29,22,30,27,21,32,20,26,25,25,30,25,26.133333333333333,14.98095238095238,0.0,15
590081,22.0,91.5,31,1,22,32,26,29,22,30,26,21,32,20,26,25,25,30,25,26.066666666666666,14.923809523809522,-0.06666666666666643,15
592080,22.0,91.5,36,1,22,32,26,30,22,30,26,21,32,20,26,25,25,30,25,26.133333333333333,15.409523809523808,0.06666666666666643,15
594080,22.0,91.5,40,1,22,32,26,30,21,29,26,21,32,20,26,25,25,30,25,26.0,15.571428571428573,-0.13333333333333286,15
596173,22.0,91.5,37,1,21,32,26,31,21,29,26,21,32,20,26,25,25,30,25,26.0,16.857142857142858,0.0,15
598169,22.0,91.5,38,1,23,32,25,31,23,29,26,21,32,20,26,25,25,30,25,26.2,14.600000000000003,0.1999999999999993,15
600166,22.0,91.5,34,1,23,32,25,32,25,29,26,21,33,20,26,25,25,30,25,26.466666666666665,15.552380952380949,0.2666666666666657,15
602167,22.0,91.5,40,1,23,32,25,31,27,29,27,21,33,20,26,25,25,30,25,26.6,14.685714285714287,0.1333333333333364,15
604167,22.0,91.5,31,1,22,32,26,30,28,28,28,21,33,20,26,25,25,30,25,26.6,14.542857142857144,0.0,15
606168,22.0,91.5,39,1,22,32,26,29,28,28,28,21,33,20,26,25,25,30,25,26.533333333333335,14.123809523809525,-0.06666666666666643,15
608166,22.0,91.5,31,1,22,33,26,29,29,28,28,21,33,20,26,25,25,30,25,26.666666666666668,15.23809523809524,0.13333333333333286,15
610169,22.0,91.5,36,1,22,33,26,28,30,28,29,21,33,20,26,25,25,30,25,26.733333333333334,15.638095238095243,0.06666666666666643,15
612167,22.0,91.5,31,1,22,29,28,27,31,28,30,21,33,20,26,25,25,30,25,26.666666666666668,14.095238095238098,-0.06666666666666643,15
614166,22.0,91.5,34,1,22,29,29,26,32,28,30,20,33,21,26,25,25,30,25,26.733333333333334,15.066666666666663,0.06666666666666643,15
616133,22.0,91.5,31,1,21,29,29,24,32,27,30,20,33,21,26,25,25,30,25,26.466666666666665,16.12380952380952,-0.26666666666666927,15
618167,22.0,91.5,35,1,20,33,29,22,33,27,31,20,33,21,26,25,25,30,25,26.666666666666668,21.952380952380956,0.20000000000000284,15
620169,22.0,91.5,40,1,20,34,29,22,33,27,32,20,34,21,26,25,25,30,25,26.866666666666667,24.552380952380958,0.1999999999999993,15
622162,22.0,91.5,31,1,19,29,31,24,32,27,32,20,34,21,26,25,25,30,25,26.666666666666668,21.23809523809524,-0.1999999999999993,15
624135,22.0,91.5,41,1,19,27,27,28,29,27,32,20,34,21,26,25,25,30,25,26.333333333333332,17.38095238095238,-0.3333333333333357,15
626110,22.0,91.5,43,1,19,27,26,27,30,27,33,20,34,21,26,25,24,30,25,26.266666666666666,18.78095238095238,-0.06666666666666643,15
628085,22.0,91.5,35,1,22,27,26,27,30,25,34,22,33,21,26,25,24,30,25,26.466666666666665,14.83809523809524,0.1999999999999993,15
630084,22.0,91.5,32,1,24,26,27,27,30,24,29,27,31,21,26,25,24,30,25,26.4,7.54285714285714,-0.06666666666666643,15
632088,22.0,91.5,31,1,27,25,24,32,28,25,24,32,29,21,26,25,24,30,25,26.466666666666665,9.98095238095238,0.06666666666666643,15
634084,22.0,91.5,40,1,24,29,21,34,24,29,21,34,27,21,26,25,24,30,25,26.266666666666666,17.923809523809524,-0.1999999999999993,15
636082,22.0,91.5,32,1,21,32,23,34,21,32,23,34,26,21,26,25,24,30,25,26.466666666666665,22.26666666666667,0.1999999999999993,15
638081,22.0,91.5,40,1,18,34,26,34,18,27,26,34,26,21,26,25,24,30,25,26.266666666666666,26.209523809523805,-0.1999999999999993,15
640079,22.0,91.5,35,1,18,27,26,34,19,19,26,34,26,21,26,25,24,30,25,25.333333333333332,23.666666666666664,-0.9333333333333336,15
642079,22.0,91.5,26,1,19,19,26,33,19,12,26,34,27,21,26,25,24,30,25,24.4,33.25714285714286,-0.9333333333333336,15
644080,22.0,91.5,34,1,19,12,26,33,20,19,26,34,27,21,26,25,24,30,25,24.466666666666665,32.55238095238096,0.06666666666666643,15
646080,22.0,91.5,32,1,20,19,27,33,20,27,26,34,27,21,26,25,24,30,25,25.6,20.11428571428571,1.1333333333333364,15
648080,22.0,91.5,34,1,20,27,27,33,21,34,27,34,27,21,26,25,24,30,25,26.733333333333334,20.066666666666666,1.1333333333333329,15
650080,22.0,91.5,44,1,21,34,27,33,21,34,27,34,27,21,26,25,24,30,25,27.266666666666666,22.638095238095243,0.5333333333333314,15
652080,22.0,91.5,41,1,21,34,27,33,22,34,27,34,27,21,26,25,24,30,25,27.333333333333332,21.809523809523803,0.06666666666666643,15
654080,22.0,91.5,31,1,22,34,27,33,22,34,27,34,27,21,26,25,24,30,25,27.4,20.97142857142857,0.06666666666666643,15
656079,22.0,91.5,27,1,23,34,27,33,23,34,27,34,27,21,26,25,24,30,25,27.533333333333335,19.552380952380954,0.1333333333333364,15
658079,22.0,91.5,31,1,23,34,27,32,24,34,28,34,28,21,26,25,24,30,25,27.666666666666668,18.238095238095237,0.13333333333333286,15
660080,22.0,91.5,33,1,24,34,28,32,24,34,28,34,28,21,26,25,24,30,25,27.8,17.600000000000005,0.13333333333333286,15
662080,22.0,91.5,30,1,24,34,28,32,25,34,28,34,28,21,26,25,24,30,25,27.866666666666667,17.123809523809527,0.06666666666666643,15
664080,22.0,91.5,44,1,25,34,28,32,25,34,28,34,28,21,26,25,24,30,25,27.933333333333334,16.638095238095243,0.06666666666666643,15
666080,22.0,91.5,34,1,26,34,28,32,26,34,28,34,28,21,26,25,24,30,25,28.066666666666666,15.923809523809526,0.13333333333333286,15
668080,22.0,91.5,30,1,26,34,28,32,26,34,29,34,28,21,26,25,23,30,25,28.066666666666666,16.63809523809524,0.0,15
670080,22.0,91.5,31,1,27,34,28,32,27,34,29,34,28,21,26,25,23,30,25,28.2,16.17142857142858,0.13333333333333286,15
672110,22.0,91.5,39,1,27,34,28,32,27,34,29,34,28,21,26,25,23,30,25,28.2,16.17142857142858,0.0,15
674171,22.0,91.5,38,1,28,34,28,31,28,34,29,34,29,21,26,25,23,30,25,28.333333333333332,15.523809523809529,0.13333333333333286,15
676175,22.0,91.5,41,1,28,34,25,31,28,34,29,34,29,21,26,25,23,30,25,28.133333333333333,16.266666666666673,-0.1999999999999993,15
678174,22.0,91.5,34,1,29,32,22,31,29,33,28,34,29,21,26,25,23,30,25,27.8,16.02857142857144,-0.33333333333333215,15
680171,22.0,91.5,31,1,25,31,22,31,29,32,28,34,29,21,26,25,23,30,25,27.4,15.11428571428572,-0.40000000000000213,15
682171,22.0,91.5,33,1,22,30,25,31,29,32,27,34,29,21,26,25,23,30,25,27.266666666666666,14.638095238095236,-0.13333333333333286,15
684173,22.0,91.5,31,1,18,28,29,31,29,31,27,34,29,21,26,25,23,30,25,27.066666666666666,17.495238095238097,-0.1999999999999993,15
686172,22.0,91.5,35,1,18,26,29,31,29,30,26,34,29,22,26,25,23,30,25,26.866666666666667,16.266666666666662,-0.1999999999999993,15
688174,22.0,91.5,37,1,19,25,29,31,29,29,26,34,29,22,26,25,23,30,25,26.8,14.885714285714286,-0.06666666666666643,15
690172,22.0,91.5,35,1,19,24,29,30,29,28,25,34,30,22,26,25,23,30,25,26.6,14.971428571428572,-0.1999999999999993,15
692173,22.0,91.5,31,1,20,22,30,30,30,28,25,34,30,22,26,26,23,30,25,26.733333333333334,15.638095238095238,0.13333333333333286,15
694174,22.0,91.5,35,1,20,20,30,30,30,27,24,34,30,22,26,26,23,30,25,26.466666666666665,17.40952380952381,-0.26666666666666927,15
696170,22.0,91.5,35,1,20,20,30,30,30,26,24,34,30,22,26,26,23,30,25,26.4,17.400000000000002,-0.06666666666666643,15
698172,22.0,91.5,34,1,20,19,30,30,30,25,23,34,30,22,26,26,23,30,25,26.2,18.885714285714283,-0.1999999999999993,15
700148,22.0,91.5,33,1,20,20,28,30,30,24,23,34,30,22,26,26,23,30,25,26.066666666666666,17.352380952380944,-0.13333333333333286,15
702121,22.0,91.5,34,1,21,20,26,30,30,23,22,34,30,22,26,26,23,30,25,25.866666666666667,17.12380952380952,-0.1999999999999993,15
704100,22.0,91.5,35,1,21,20,22,30,30,23,22,34,30,22,26,26,23,30,25,25.6,18.114285714285707,-0.2666666666666657,15
706084,22.0,91.5,36,1,24,21,21,30,30,22,21,34,31,22,26,26,23,30,25,25.733333333333334,18.35238095238096,0.13333333333333286,15
708085,22.0,91.5,34,1,27,21,20,30,30,21,21,34,31,22,26,26,23,30,25,25.8,19.6,0.06666666666666643,15
710089,22.0,91.5,32,1,30,21,20,30,30,21,21,34,31,22,26,26,22,30,25,25.933333333333334,21.20952380952382,0.13333333333333286,15
712084,22.0,91.5,44,1,27,21,24,30,27,22,24,34,31,22,26,26,22,30,25,26.066666666666666,14.638095238095238,0.13333333333333286,15
714084,22.0,91.5,31,1,24,21,27,29,24,22,27,34,31,22,26,26,22,30,25,26.0,14.142857142857144,-0.06666666666666643,15
716084,22.0,91.5,36,1,20,21,30,29,20,22,30,34,30,22,26,26,22,30,25,25.8,20.17142857142857,-0.1999999999999993,15
718084,22.0,91.5,32,1,19,21,30,29,19,23,30,34,30,22,26,26,22,30,25,25.733333333333334,21.495238095238097,-0.06666666666666643,15
720083,22.0,91.5,33,1,19,20,30,29,19,23,30,34,29,22,26,26,22,30,25,25.6,21.68571428571429,-0.13333333333333286,15
722083,22.0,91.5,31,1,18,20,30,28,18,23,30,34,29,22,26,26,22,30,25,25.4,23.25714285714286,-0.20000000000000284,15
724084,22.0,91.5,38,1,18,20,30,28,19,24,30,34,28,22,26,26,22,30,25,25.466666666666665,21.552380952380958,0.06666666666666643,15
726084,22.0,91.5,31,1,19,20,30,28,20,24,30,34,28,22,26,26,22,30,25,25.6,19.685714285714283,0.1333333333333364,15
728084,22.0,91.5,35,1,20,20,30,28,21,24,30,34,27,22,26,26,22,30,25,25.666666666666668,17.80952380952381,0.06666666666666643,15
730084,22.0,91.5,38,1,20,20,30,27,21,24,30,34,27,22,26,26,22,30,25,25.6,17.54285714285714,-0.06666666666666643,15
732084,22.0,91.5,34,1,21,20,30,27,21,25,29,34,26,22,26,26,22,30,25,25.6,15.971428571428572,0.0,15
734084,22.0,91.5,39,1,21,20,29,27,22,25,29,34,26,22,26,26,22,30,25,25.6,14.828571428571427,0.0,15
736083,22.0,91.5,34,1,22,20,29,27,22,25,29,34,25,22,26,26,22,30,25,25.6,14.257142857142854,0.0,15
738083,22.0,91.5,34,1,22,20,29,26,22,26,29,34,25,22,26,26,22,30,25,25.6,14.114285714285712,0.0,15
740084,22.0,91.5,31,1,22,20,29,26,22,26,29,34,24,22,26,26,22,30,25,25.533333333333335,14.266666666666666,-0.06666666666666643,15
742084,22.0,91.5,31,1,22,19,29,26,22,26,29,34,24,22,25,26,22,30,25,25.4,15.114285714285714,-0.1333333333333364,15
744084,22.0,91.5,31,1,22,19,29,26,22,27,29,34,23,22,25,26,22,30,25,25.4,15.542857142857143,0.0,15
746084,22.0,91.5,33,1,22,19,29,25,22,27,29,34,23,22,25,26,22,30,25,25.333333333333332,15.523809523809527,-0.06666666666666643,15
748084,22.0,91.5,34,1,22,19,29,25,22,27,29,34,22,22,25,26,22,30,25,25.266666666666666,15.923809523809526,-0.06666666666666643,15
750178,22.0,91.5,45,1,23,19,29,25,23,28,29,34,22,22,25,26,22,30,25,25.466666666666665,15.40952380952381,0.1999999999999993,15
752175,22.0,91.5,35,1,25,19,27,25,25,28,29,34,22,22,25,26,21,30,25,25.533333333333335,14.40952380952381,0.06666666666666998,15
754176,22.0,91.5,33,1,27,19,24,24,27,28,28,34,21,22,25,26,21,30,25,25.4,14.971428571428577,-0.1333333333333364,15
756172,22.0,91.5,38,1,27,19,24,24,29,29,27,34,21,22,25,26,21,30,25,25.533333333333335,15.838095238095237,0.1333333333333364,15
758174,22.0,91.5,30,1,24,19,27,24,28,29,26,34,20,22,25,26,21,30,25,25.333333333333332,15.952380952380953,-0.20000000000000284,15
760174,22.0,91.5,43,1,21,19,29,24,26,29,25,34,20,23,25,26,21,30,25,25.133333333333333,16.980952380952377,-0.1999999999999993,15
762173,22.0,91.5,39,1,21,18,29,23,25,30,24,34,19,23,25,26,21,30,25,24.866666666666667,19.552380952380954,-0.2666666666666657,15
764173,22.0,91.5,35,1,20,18,26,23,23,30,23,34,19,23,25,26,21,30,25,24.4,19.257142857142856,-0.46666666666666856,15
766173,22.0,91.5,35,1,20,18,24,23,22,30,22,34,18,23,25,26,21,30,25,24.066666666666666,20.35238095238096,-0.33333333333333215,15
768172,22.0,91.5,38,1,19,18,21,23,21,31,22,34,18,23,25,26,21,30,25,23.8,22.885714285714283,-0.2666666666666657,15
770174,22.0,91.5,33,1,19,18,20,20,19,31,21,34,17,23,25,26,21,30,25,23.266666666666666,26.35238095238095,-0.533333333333335,15
772167,22.0,91.5,38,1,18,18,17,16,18,31,20,34,17,23,25,26,21,30,25,22.6,32.6857142857143,-0.6666666666666643,15
774174,22.0,91.5,31,1,18,17,14,13,17,31,19,34,16,23,25,26,21,30,25,21.933333333333334,41.49523809523809,-0.6666666666666679,15
776169,22.0,91.5,32,1,18,17,12,13,15,32,18,34,16,23,25,26,21,30,25,21.666666666666668,47.52380952380953,-0.2666666666666657,15
778160,22.0,91.5,35,1,17,17,11,14,14,32,17,34,15,23,25,26,21,30,25,21.4,50.82857142857142,-0.26666666666666927,15
780135,22.0,91.5,31,1,16,19,13,16,12,32,16,34,15,23,25,26,21,30,25,21.533333333333335,49.12380952380953,0.1333333333333364,15
782111,22.0,91.5,39,1,14,22,14,21,12,33,15,34,14,23,25,26,21,30,25,21.933333333333334,50.4952380952381,0.3999999999999986,15
784086,22.0,91.5,31,1,13,25,14,26,12,33,15,34,14,23,25,26,21,30,25,22.4,53.25714285714286,0.466666666666665,15
786084,22.0,91.5,44,1,12,28,14,30,13,33,15,34,13,23,25,26,21,30,25,22.8,59.314285714285724,0.40000000000000213,15
788082,22.0,91.5,36,1,13,31,14,33,14,34,16,33,14,23,25,26,21,30,25,23.466666666666665,60.26666666666666,0.6666666666666643,15
790080,22.0,91.5,34,1,13,33,14,35,16,34,16,32,16,23,25,26,21,30,25,23.933333333333334,59.352380952380955,0.46666666666666856,15
792080,22.0,91.5,34,1,13,34,15,35,18,34,17,30,20,23,25,26,21,30,25,24.4,50.685714285714276,0.466666666666665,15
794082,22.0,91.5,39,1,14,34,16,35,20,34,22,25,22,23,25,26,20,30,25,24.733333333333334,40.06666666666667,0.3333333333333357,15
796082,22.0,91.5,26,1,14,34,17,35,22,34,28,21,23,23,25,26,20,30,25,25.133333333333333,38.55238095238094,0.3999999999999986,15
798082,22.0,91.5,34,1,14,34,17,35,22,34,34,18,22,22,25,26,20,30,25,25.2,46.74285714285713,0.06666666666666643,15
800081,22.0,91.5,36,1,14,34,17,35,22,34,34,18,22,22,25,26,20,30,25,25.2,46.74285714285713,0.0,15
802081,22.0,91.5,32,1,14,34,17,35,21,34,34,17,22,21,25,26,20,30,25,25.0,48.857142857142854,-0.1999999999999993,15
804082,22.0,91.5,35,1,15,34,17,35,21,34,34,17,21,21,25,26,20,30,25,25.0,47.857142857142854,0.0,15
806082,22.0,91.5,35,1,15,34,17,35,21,34,34,17,21,21,25,26,20,30,25,25.0,47.857142857142854,0.0,15
808082,22.0,91.5,39,1,15,34,17,35,21,34,34,17,20,20,25,26,20,30,25,24.866666666666667,49.12380952380953,-0.13333333333333286,15
810082,22.0,91.5,31,1,15,34,17,35,21,34,34,17,20,20,25,26,20,30,25,24.866666666666667,49.12380952380953,0.0,15
812082,22.0,91.5,31,1,15,34,17,35,20,34,34,17,20,20,25,26,20,30,25,24.8,49.74285714285714,-0.06666666666666643,15
814082,22.0,91.5,43,1,15,34,17,35,20,35,34,17,19,20,25,26,20,30,25,24.8,51.885714285714286,0.0,15
816081,22.0,91.5,31,1,16,34,16,35,20,35,34,16,19,20,25,26,20,30,25,24.733333333333334,52.92380952380952,-0.06666666666666643,15
818081,22.0,91.5,31,1,16,34,16,35,20,35,34,16,18,20,25,26,20,30,25,24.666666666666668,53.80952380952381,-0.06666666666666643,15
820082,22.0,91.5,43,1,16,34,16,35,19,35,34,16,18,19,25,26,20,30,25,24.533333333333335,55.26666666666667,-0.13333333333333286,15
822084,22.0,91.5,35,1,16,35,16,35,19,35,34,16,18,21,25,26,20,30,25,24.733333333333334,55.35238095238095,0.1999999999999993,15
824086,22.0,91.5,39,1,16,35,16,35,21,35,32,22,17,23,25,26,20,30,25,25.2,46.74285714285714,0.466666666666665,15
826180,22.0,91.5,37,1,17,35,17,35,23,35,28,29,17,24,25,26,20,30,25,25.733333333333334,40.35238095238095,0.533333333333335,15
828178,22.0,91.5,37,1,17,34,20,35,24,35,23,35,20,24,25,26,20,30,25,26.2,37.885714285714286,0.466666666666665,15
830179,22.0,91.5,32,1,17,33,23,35,22,35,19,34,23,23,25,26,20,30,25,26.0,35.857142857142854,-0.1999999999999993,15
832177,22.0,91.5,34,1,20,31,25,35,20,35,20,34,26,22,25,26,20,30,25,26.266666666666666,30.638095238095236,0.2666666666666657,15
834179,22.0,91.5,39,1,23,30,23,35,18,34,23,33,25,22,24,26,20,30,25,26.066666666666666,26.780952380952385,-0.1999999999999993,15
836179,22.0,91.5,33,1,26,28,21,33,17,33,27,32,25,21,24,26,19,30,25,25.8,24.314285714285713,-0.2666666666666657,15
838177,22.0,91.5,35,1,23,26,18,31,20,32,26,32,24,20,24,26,19,30,25,25.066666666666666,21.638095238095236,-0.7333333333333343,15
840179,22.0,91.5,31,1,20,24,17,28,24,31,26,31,23,19,24,26,19,30,25,24.466666666666665,19.40952380952381,-0.6000000000000014,15
842176,22.0,91.5,35,1,16,22,16,24,27,31,26,30,22,19,23,26,19,30,25,23.733333333333334,23.20952380952381,-0.7333333333333307,15
844177,22.0,91.5,31,1,16,20,16,22,27,30,25,30,22,18,23,26,19,30,25,23.266666666666666,23.4952380952381,-0.46666666666666856,15
846177,22.0,91.5,35,1,16,19,16,21,27,29,24,29,21,17,23,26,19,30,25,22.8,23.17142857142857,-0.466666666666665,15
848173,22.0,91.5,31,1,16,17,16,19,25,28,24,29,20,17,23,26,19,30,25,22.266666666666666,23.638095238095236,-0.533333333333335,15
850177,22.0,91.5,35,1,16,16,14,19,25,27,23,28,20,16,23,26,19,30,25,21.8,25.314285714285713,-0.466666666666665,15
852176,22.0,91.5,35,1,16,16,14,17,23,27,22,27,19,15,22,26,19,30,25,21.2,25.599999999999994,-0.6000000000000014,15
854179,22.0,91.5,27,1,18,16,15,18,22,23,22,27,18,14,22,26,19,30,25,21.0,21.85714285714285,-0.1999999999999993,15
856164,22.0,91.5,38,1,18,17,16,17,18,21,23,23,18,14,22,26,19,30,25,20.466666666666665,18.838095238095246,-0.533333333333335,15
858138,22.0,91.5,33,1,17,18,17,17,15,19,24,20,17,13,22,26,19,30,25,19.933333333333334,21.20952380952381,-0.5333333333333314,15
860113,22.0,91.5,36,1,15,19,17,15,14,21,26,17,16,12,21,26,19,30,25,19.533333333333335,27.266666666666683,-0.3999999999999986,15
862089,22.0,91.5,36,1,13,20,17,14,12,21,26,18,15,12,21,26,19,30,25,19.266666666666666,31.63809523809525,-0.26666666666666927,15
864089,22.0,91.5,35,1,17,20,17,12,15,22,22,17,15,30,22,26,19,30,25,20.6,29.25714285714286,1.3333333333333357,15
866088,22.0,91.5,35,1,21,17,16,12,33,24,18,17,14,30,23,26,19,30,25,21.666666666666668,39.52380952380952,1.0666666666666664,15
868087,22.0,91.5,39,1,22,15,15,30,36,22,15,15,31,30,24,26,19,30,25,23.666666666666668,47.23809523809524,2.0,15
870087,22.0,91.5,31,1,18,14,14,34,36,18,15,14,34,30,25,26,19,30,25,23.466666666666665,63.980952380952374,-0.20000000000000284,15
872087,22.0,91.5,31,1,15,15,14,36,25,15,15,14,36,26,24,26,19,30,25,22.333333333333332,60.095238095238095,-1.1333333333333329,15
874087,22.0,91.5,31,1,15,16,14,21,25,15,15,14,21,25,24,26,19,30,25,20.333333333333332,27.95238095238097,-2.0,15
876088,22.0,91.5,35,1,15,18,15,21,25,15,15,14,21,25,24,26,19,30,25,20.533333333333335,26.12380952380953,0.20000000000000284,15
878087,22.0,91.5,35,1,15,19,13,21,25,14,15,14,36,25,24,26,18,30,25,21.333333333333332,45.23809523809524,0.7999999999999972,15
880089,22.0,91.5,36,1,14,20,13,36,26,14,15,14,51,26,24,26,18,30,25,23.466666666666665,105.1238095238095,2.133333333333333,15
882091,22.0,91.5,34,1,14,21,13,33,25,13,15,14,49,21,23,26,18,30,25,22.666666666666668,92.80952380952381,-0.7999999999999972,15
884090,22.0,91.5,26,1,15,22,14,29,24,14,14,14,31,16,23,26,18,30,25,21.0,40.42857142857143,-1.6666666666666679,15
886091,22.0,91.5,31,1,14,24,14,11,24,14,13,14,14,11,24,26,18,30,25,18.4,40.40000000000002,-2.6000000000000014,15
888091,22.0,91.5,31,1,13,25,14,11,24,14,12,14,14,11,24,26,18,30,25,18.333333333333332,42.80952380952381,-0.06666666666666643,15
890091,22.0,91.5,35,1,12,26,14,11,24,14,11,14,14,11,24,26,18,30,25,18.266666666666666,45.638095238095254,-0.06666666666666643,15
892090,22.0,91.5,31,1,11,27,14,11,24,14,10,14,14,11,24,26,18,30,25,18.2,48.88571428571429,-0.06666666666666643,15
894089,22.0,91.5,33,1,11,28,14,11,25,14,10,14,14,11,25,26,18,30,25,18.4,51.971428571428596,0.1999999999999993,15
896091,22.0,91.5,34,1,10,29,14,11,25,14,11,14,14,11,26,26,18,30,25,18.533333333333335,54.40952380952381,0.1333333333333364,15
898091,22.0,91.5,35,1,11,30,14,11,26,14,11,14,14,11,26,26,18,30,25,18.733333333333334,55.780952380952385,0.1999999999999993,15
900090,22.0,91.5,35,1,11,32,14,11,26,14,11,14,14,11,26,26,18,30,25,18.866666666666667,59.266666666666666,0.13333333333333286,15
902182,22.0,91.5,36,1,12,33,14,11,26,14,17,14,21,12,21,26,18,30,25,19.6,49.68571428571429,0.7333333333333343,15
904181,22.0,91.5,42,1,12,26,18,11,28,14,25,14,20,17,16,27,18,30,25,20.066666666666666,39.20952380952381,0.466666666666665,15
906181,22.0,91.5,32,1,14,19,23,12,29,14,33,14,19,23,11,29,18,30,25,20.866666666666667,51.55238095238095,0.8000000000000007,15
