Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15
1176180,40.40,39.40,0,0,35,34,34,35,0,0,0,0,0,0,0,0,0,0,0
1178179,40.40,39.20,0,0,35,34,36,34,0,0,0,0,0,0,0,0,0,0,0
1180178,40.40,39.10,0,0,35,35,36,34,0,0,0,0,0,0,0,0,0,0,0
1182178,40.20,39.00,0,0,36,34,36,34,0,0,0,0,0,0,0,0,0,0,0
1184099,nan,nan,0,0,35,34,35,34,0,0,0,0,0,0,0,0,0,0,0
1186093,40.30,38.80,0,0,35,36,35,34,35,36,0,0,0,0,0,0,0,0,0
1188093,40.20,38.90,0,0,35,35,35,34,34,35,33,33,0,0,0,0,0,0,0
1190092,40.00,39.00,0,0,38,33,33,36,36,34,33,0,0,0,0,0,0,0,0
1192092,40.00,39.10,0,0,34,35,37,33,34,36,37,34,0,0,0,0,0,0,0
1194095,39.80,39.30,0,0,35,36,36,34,37,36,35,34,0,0,0,0,0,0,0
1196092,39.90,39.40,0,0,34,35,36,34,34,35,36,33,0,0,0,0,0,0,0
1198092,39.80,39.50,0,0,35,35,34,33,35,35,33,33,0,0,0,0,0,0,0
1200091,39.70,39.70,0,0,35,34,34,33,35,34,34,33,33,0,0,0,0,0,0
1202091,39.50,39.90,0,0,34,33,36,35,34,34,36,36,0,0,0,0,0,0,0
1204090,39.60,39.90,0,0,35,34,34,36,34,34,34,33,0,0,0,0,0,0,0
1206090,39.50,40.10,0,0,34,34,34,34,35,33,36,34,0,0,0,0,0,0,0
1208090,39.40,40.40,0,0,34,34,35,34,35,34,35,34,0,0,0,0,0,0,0
1210090,39.20,40.60,0,0,35,34,35,34,36,34,35,33,0,0,0,0,0,0,0
1212090,39.20,40.70,0,0,35,34,36,33,35,33,33,33,0,0,0,0,0,0,0
1214090,39.00,40.80,0,0,35,33,33,33,34,33,34,33,0,0,0,0,0,0,0
1216090,39.20,40.90,0,0,34,32,34,33,34,36,33,34,0,0,0,0,0,0,0
1218089,39.00,41.20,0,0,33,34,34,34,34,32,34,33,0,0,0,0,0,0,0
1220089,38.90,41.30,0,0,34,32,34,33,36,33,34,33,0,0,0,0,0,0,0
1222090,38.90,41.30,0,0,36,35,33,36,36,34,34,33,0,0,0,0,0,0,0
1224090,38.70,41.40,0,0,38,34,34,33,35,35,35,36,0,0,0,0,0,0,0
1226090,38.70,41.40,0,0,35,34,36,34,35,34,35,34,0,0,0,0,0,0,0
1228090,38.50,41.40,0,0,35,34,33,33,35,34,34,33,0,0,0,0,0,0,0
1230090,38.50,41.40,0,0,35,34,36,33,34,33,35,35,0,0,0,0,0,0,0
1232090,38.50,41.40,0,0,34,33,34,33,37,33,34,33,0,0,0,0,0,0,0
1234089,38.40,41.50,0,0,34,34,36,34,35,33,38,35,0,0,0,0,0,0,0
1236089,38.40,41.60,0,0,36,33,38,35,35,34,36,36,0,0,0,0,0,0,0
1238090,38.20,41.70,0,0,34,34,36,36,35,35,37,36,0,0,0,0,0,0,0
1240090,38.20,41.80,0,0,34,34,37,34,35,34,36,35,0,0,0,0,0,0,0
1242089,38.10,42.00,0,0,34,34,33,35,34,33,34,35,0,0,0,0,0,0,0
1244089,38.00,42.20,0,0,34,35,34,35,34,36,34,35,0,0,0,0,0,0,0
1246090,38.00,42.30,0,0,36,36,34,35,36,36,33,36,0,0,0,0,0,0,0
1248090,37.90,42.50,0,0,35,35,35,36,35,36,34,36,0,0,0,0,0,0,0
1250089,37.90,42.60,0,0,36,35,34,36,36,36,36,36,0,0,0,0,0,0,0
1252089,37.80,42.80,0,0,36,36,35,39,35,36,34,37,0,0,0,0,0,0,0
1254090,37.90,42.90,0,0,35,36,34,36,35,37,34,36,0,0,0,0,0,0,0
1256090,37.80,43.10,0,0,37,36,34,36,36,36,35,36,0,0,0,0,0,0,0
1258090,37.70,43.30,0,0,34,36,35,36,35,37,33,36,0,0,0,0,0,0,0
1260090,37.70,43.30,0,0,35,36,34,36,36,32,35,38,0,0,0,0,0,0,0
1262090,37.60,43.30,0,0,35,36,37,36,36,36,34,38,0,0,0,0,0,0,0
1264090,37.60,43.30,0,0,36,36,36,37,36,35,36,36,0,0,0,0,0,0,0
1266089,37.50,43.50,0,0,37,37,37,37,36,35,36,36,0,0,0,0,0,0,0
1268089,37.50,43.50,0,0,36,35,36,36,36,34,38,36,0,0,0,0,0,0,0
1270090,37.30,43.60,0,0,33,37,38,36,35,36,37,36,0,0,0,0,0,0,0
1272090,37.40,43.70,0,0,35,36,38,36,35,35,37,36,0,0,0,0,0,0,0
1274090,37.20,43.80,0,0,35,35,35,36,36,33,35,39,0,0,0,0,0,0,0
1276089,37.10,44.00,0,0,38,34,35,37,37,33,34,34,0,0,0,0,0,0,0
1278089,37.00,44.10,0,0,35,38,37,38,35,38,38,39,0,0,0,0,0,0,0
1280090,37.10,44.20,0,0,36,36,37,38,37,36,36,37,0,0,0,0,0,0,0
1282089,37.00,44.30,0,0,35,36,37,37,35,36,37,36,0,0,0,0,0,0,0
1284089,36.90,44.50,0,0,35,36,37,38,35,36,36,34,0,0,0,0,0,0,0
1286090,36.80,44.60,0,0,36,36,36,37,37,36,36,36,0,0,0,0,0,0,0
1288090,36.80,44.70,0,0,37,36,39,34,37,36,36,36,0,0,0,0,0,0,0
1290090,36.70,44.90,0,0,37,36,36,35,35,36,36,36,0,0,0,0,0,0,0
1292090,36.70,44.90,0,0,37,37,37,37,37,36,37,37,0,0,0,0,0,0,0
1294090,36.50,45.00,0,0,38,36,37,39,37,36,37,38,0,0,0,0,0,0,0
1296090,36.50,45.10,0,0,37,36,39,38,37,36,38,37,0,0,0,0,0,0,0
1298089,36.30,45.30,0,0,39,36,37,38,38,36,37,40,0,0,0,0,0,0,0
1300089,36.40,45.40,0,0,38,38,37,38,38,37,38,37,0,0,0,0,0,0,0
1302090,36.30,45.60,0,0,37,37,38,37,37,36,38,37,0,0,0,0,0,0,0
1304090,36.20,45.90,0,0,37,36,38,37,38,36,38,35,0,0,0,0,0,0,0
1306089,36.20,46.00,0,0,36,36,39,37,36,36,38,36,0,0,0,0,0,0,0
1308090,36.20,46.10,0,0,39,35,37,37,37,35,39,36,0,0,0,0,0,0,0
1310090,36.20,46.20,0,0,36,36,38,36,36,35,38,37,0,0,0,0,0,0,0
1312090,36.20,46.20,0,0,36,36,38,38,38,38,40,38,0,0,0,0,0,0,0
1314089,36.10,46.30,0,0,37,37,38,38,39,37,37,39,0,0,0,0,0,0,0
1316089,36.10,46.40,0,0,39,37,38,39,39,38,37,39,0,0,0,0,0,0,0
1318090,36.10,46.50,0,0,36,39,38,38,39,37,38,39,0,0,0,0,0,0,0
1320090,36.10,46.60,0,0,37,37,37,38,37,35,40,35,0,0,0,0,0,0,0
1322090,36.20,46.70,0,0,37,36,35,36,37,37,37,36,0,0,0,0,0,0,0
1324090,36.30,46.70,0,0,39,38,36,39,37,35,36,36,0,0,0,0,0,0,0
1326090,36.40,46.70,0,0,36,35,35,37,35,35,35,38,0,0,0,0,0,0,0
1328090,36.30,46.70,0,0,38,36,35,37,35,36,35,34,0,0,0,0,0,0,0
1330089,36.30,46.80,0,0,35,36,34,35,36,36,34,36,0,0,0,0,0,0,0
1332089,36.50,46.60,0,0,36,36,34,36,35,37,34,36,0,0,0,0,0,0,0
1334090,36.30,46.60,0,0,35,36,34,36,35,34,35,36,0,0,0,0,0,0,0
1336090,36.40,46.50,0,0,35,36,35,36,37,36,34,36,0,0,0,0,0,0,0
1338090,36.50,46.40,0,0,35,36,35,38,37,35,35,37,0,0,0,0,0,0,0
1340090,36.70,46.40,0,0,34,35,34,36,35,37,34,38,0,0,0,0,0,0,0
1342090,36.80,46.30,0,0,35,36,36,36,35,37,36,36,0,0,0,0,0,0,0
1344090,36.80,46.20,0,0,35,36,35,35,35,38,35,35,0,0,0,0,0,0,0
1346089,36.80,46.10,0,0,35,37,36,40,35,36,35,35,0,0,0,0,0,0,0
1348089,36.80,46.00,0,0,35,35,35,34,35,37,36,37,0,0,0,0,0,0,0
1350090,37.00,45.90,0,0,34,37,34,37,35,37,36,35,0,0,0,0,0,0,0
1352090,37.00,45.80,0,0,36,35,36,37,35,35,37,36,0,0,0,0,0,0,0
1354090,37.00,45.80,0,0,34,37,35,36,35,37,35,38,0,0,0,0,0,0,0
1356090,37.00,45.70,0,0,35,35,36,36,35,39,35,37,0,0,0,0,0,0,0
1358090,37.30,45.50,0,0,35,35,35,36,35,35,35,37,0,0,0,0,0,0,0
1360090,37.20,45.60,0,0,35,34,34,37,35,35,38,36,0,0,0,0,0,0,0
1362089,37.40,45.60,0,0,37,34,36,35,36,35,38,35,0,0,0,0,0,0,0
1364089,37.40,45.70,0,0,36,35,35,35,34,34,34,35,0,0,0,0,0,0,0
1366090,37.60,45.60,0,0,33,35,37,37,34,35,36,36,0,0,0,0,0,0,0
1368089,37.50,45.50,0,0,35,35,36,36,35,34,35,0,0,0,0,0,0,0,0
1370090,37.70,45.50,0,0,34,36,35,34,33,34,36,35,0,0,0,0,0,0,0
1372148,37.90,45.30,0,0,34,35,37,34,38,34,33,0,0,0,0,0,0,0,0
1374177,37.90,45.10,0,0,33,35,34,34,34,0,0,0,0,0,0,0,0,0,0
1376179,37.90,45.00,0,0,34,34,33,37,33,0,0,0,0,0,0,0,0,0,0
1378178,38.00,44.70,0,0,33,34,33,33,35,0,0,0,0,0,0,0,0,0,0
1380176,38.30,44.60,0,0,33,34,33,33,34,0,0,0,0,0,0,0,0,0,0
1382176,38.20,44.80,0,0,33,33,32,34,0,0,0,0,0,0,0,0,0,0,0
1384177,38.50,44.50,0,0,34,33,32,34,0,0,0,0,0,0,0,0,0,0,0
1386176,38.60,44.50,0,0,34,33,32,33,0,0,0,0,0,0,0,0,0,0,0
1388181,38.50,44.30,0,0,33,33,32,31,0,0,0,0,0,0,0,0,0,0,0
1390182,38.70,44.10,0,0,33,32,32,32,0,0,0,0,0,0,0,0,0,0,0
1392181,38.70,43.80,0,0,33,32,31,32,0,0,0,0,0,0,0,0,0,0,0
1394187,38.70,43.70,0,0,33,33,32,32,0,0,0,0,0,0,0,0,0,0,0
1396183,39.00,43.40,0,0,33,32,32,33,0,0,0,0,0,0,0,0,0,0,0
1398181,39.20,43.20,0,0,33,32,32,32,0,0,0,0,0,0,0,0,0,0,0
1400180,39.10,43.00,0,0,33,32,32,33,0,0,0,0,0,0,0,0,0,0,0
1402181,39.20,42.90,0,0,33,32,33,33,0,0,0,0,0,0,0,0,0,0,0
1404184,39.20,42.70,0,0,33,32,31,33,0,0,0,0,0,0,0,0,0,0,0
1406182,39.20,42.70,0,0,33,32,31,31,0,0,0,0,0,0,0,0,0,0,0
1408182,39.60,42.60,0,0,33,35,32,32,0,0,0,0,0,0,0,0,0,0,0
1410183,39.50,42.50,0,0,33,32,32,32,0,0,0,0,0,0,0,0,0,0,0
1412184,39.40,42.40,0,0,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0
1414181,39.60,42.10,0,0,31,32,32,32,0,0,0,0,0,0,0,0,0,0,0
1416182,39.60,41.80,0,0,31,32,32,32,0,0,0,0,0,0,0,0,0,0,0
1418183,39.70,41.60,0,0,31,32,32,32,0,0,0,0,0,0,0,0,0,0,0
1420182,39.70,41.40,0,0,28,31,32,31,32,0,0,0,0,0,0,0,0,0,0
1422181,39.80,41.20,0,0,31,31,31,31,32,0,0,0,0,0,0,0,0,0,0
1424180,39.80,40.90,0,0,31,31,31,32,0,0,0,0,0,0,0,0,0,0,0
1426181,39.90,40.80,0,0,32,30,31,32,0,0,0,0,0,0,0,0,0,0,0
1428182,39.80,40.70,0,0,31,32,31,31,0,0,0,0,0,0,0,0,0,0,0
1430179,40.00,40.50,0,0,32,31,30,32,0,0,0,0,0,0,0,0,0,0,0
1432181,40.00,40.60,0,0,31,30,31,29,0,0,0,0,0,0,0,0,0,0,0
1434182,40.20,40.60,0,0,30,30,29,31,32,28,0,0,0,0,0,0,0,0,0
1436182,40.20,40.50,0,0,28,31,28,31,30,27,0,0,0,0,0,0,0,0,0
1438182,40.20,40.30,0,0,28,31,27,30,28,26,0,0,0,0,0,0,0,0,0
1440181,40.40,40.10,0,0,26,26,29,28,26,0,0,0,0,0,0,0,0,0,0
1442181,40.40,40.10,0,0,27,27,30,30,27,0,0,0,0,0,0,0,0,0,0
1444168,40.50,40.00,0,0,27,26,30,30,27,26,0,0,0,0,0,0,0,0,0
1446170,40.60,39.80,0,0,26,26,26,32,26,0,0,0,0,0,0,0,0,0,0
1448170,40.60,39.60,0,0,26,27,26,27,27,27,27,0,0,0,0,0,0,0,0
1450156,40.70,39.40,0,0,26,26,27,26,26,26,26,0,0,0,0,0,0,0,0
1452142,40.70,39.20,0,0,26,11,26,27,26,26,27,26,0,0,0,0,0,0,0
1454152,40.80,39.10,0,0,26,26,26,26,27,26,0,0,0,0,0,0,0,0,0
1456145,40.60,39.20,0,0,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0
1458139,40.70,39.10,0,0,26,26,26,26,25,26,26,0,0,0,0,0,0,0,0
1460122,41.00,38.90,0,0,26,26,26,25,26,26,0,0,0,0,0,0,0,0,0
1462115,41.00,39.00,0,0,25,25,26,28,25,30,26,27,0,0,0,0,0,0,0
1464101,41.10,39.00,0,0,25,26,25,26,29,30,25,26,0,0,0,0,0,0,0
1466095,41.00,39.00,0,0,29,25,25,26,24,24,0,0,0,0,0,0,0,0,0
1468094,41.20,39.00,0,0,25,24,28,26,25,26,0,0,0,0,0,0,0,0,0
1470093,41.40,38.70,0,0,25,24,25,24,25,25,0,0,0,0,0,0,0,0,0
1472091,41.60,38.50,0,0,24,25,24,25,0,0,0,0,0,0,0,0,0,0,0
1474092,41.50,38.40,0,0,25,28,24,24,27,0,0,0,0,0,0,0,0,0,0
1476090,41.60,38.20,0,0,25,25,24,26,0,0,0,0,0,0,0,0,0,0,0
1478091,41.70,38.20,0,0,24,25,24,25,25,0,0,0,0,0,0,0,0,0,0
1480091,41.80,37.90,0,0,24,24,23,24,0,0,0,0,0,0,0,0,0,0,0
1482091,41.90,37.80,0,0,23,24,23,24,0,0,0,0,0,0,0,0,0,0,0
1484090,42.00,37.50,0,0,24,23,25,23,0,0,0,0,0,0,0,0,0,0,0
1486091,41.90,37.10,0,0,24,23,24,23,0,0,0,0,0,0,0,0,0,0,0
1488091,42.20,36.70,0,0,23,23,23,22,0,0,0,0,0,0,0,0,0,0,0
1490091,42.20,36.30,0,0,23,23,23,23,0,0,0,0,0,0,0,0,0,0,0
1492088,42.20,36.10,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0
1494090,42.30,35.90,0,0,23,24,24,24,0,0,0,0,0,0,0,0,0,0,0
1496091,42.20,35.90,0,0,24,24,23,24,0,0,0,0,0,0,0,0,0,0,0
1498089,42.40,35.70,0,0,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1500088,42.40,35.80,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
1502088,42.40,35.80,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1504089,42.60,35.80,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
1506091,42.50,35.80,0,0,23,27,24,26,0,0,0,0,0,0,0,0,0,0,0
1508090,42.80,35.60,0,0,23,25,23,25,0,0,0,0,0,0,0,0,0,0,0
1510090,42.50,35.70,0,0,23,24,24,24,0,0,0,0,0,0,0,0,0,0,0
1512091,42.80,35.50,0,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0
1514091,42.80,35.60,0,0,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0
1516091,42.90,35.60,0,0,24,23,23,23,0,0,0,0,0,0,0,0,0,0,0
1518091,42.80,35.70,0,0,24,23,25,29,0,0,0,0,0,0,0,0,0,0,0
1520093,42.70,35.70,0,0,25,28,24,25,24,24,0,0,0,0,0,0,0,0,0
1522093,43.10,35.40,0,0,25,25,24,25,25,24,0,0,0,0,0,0,0,0,0
1524092,43.10,35.20,0,0,25,25,25,25,25,24,0,0,0,0,0,0,0,0,0
1526091,43.20,35.00,0,0,25,25,24,25,25,24,0,0,0,0,0,0,0,0,0
1528095,43.20,34.80,0,0,25,25,25,25,24,25,25,25,0,0,0,0,0,0,0
1530093,43.30,34.60,0,0,24,26,25,24,25,25,0,0,0,0,0,0,0,0,0
1532095,43.30,34.50,0,0,24,25,25,25,25,25,25,25,0,0,0,0,0,0,0
1534095,43.30,34.40,0,0,25,25,25,25,25,25,25,25,0,0,0,0,0,0,0
1536095,43.30,34.40,0,0,25,25,25,25,25,25,25,26,0,0,0,0,0,0,0
1538095,43.70,34.40,0,0,26,25,25,26,26,24,24,25,0,0,0,0,0,0,0
1540094,43.50,34.10,0,0,25,24,24,25,25,24,25,25,0,0,0,0,0,0,0
1542094,43.60,33.60,0,0,25,25,25,25,26,25,26,26,0,0,0,0,0,0,0
1544095,43.70,33.40,0,0,26,26,26,25,26,26,26,25,0,0,0,0,0,0,0
1546095,43.70,33.20,0,0,25,26,26,26,25,25,26,25,0,0,0,0,0,0,0
1548095,43.60,33.20,0,0,25,26,26,25,25,26,25,24,0,0,0,0,0,0,0
1550095,43.70,33.10,0,0,26,25,25,25,25,25,25,26,0,0,0,0,0,0,0
1552095,43.80,33.10,0,0,26,26,26,27,26,25,26,27,0,0,0,0,0,0,0
1554095,43.80,33.20,0,0,24,25,25,26,24,25,25,25,0,0,0,0,0,0,0
1556094,43.90,33.30,0,0,25,25,26,26,26,26,27,26,0,0,0,0,0,0,0
1558094,43.90,33.20,0,0,27,26,27,27,27,26,27,27,0,0,0,0,0,0,0
1560094,44.00,33.10,0,0,26,26,27,26,26,26,27,26,0,0,0,0,0,0,0
1562095,44.00,33.20,0,0,26,26,27,27,25,25,26,30,0,0,0,0,0,0,0
1564095,44.10,33.10,0,0,26,29,26,27,26,28,27,27,0,0,0,0,0,0,0
1566095,44.20,32.70,0,0,27,28,27,27,27,27,27,26,0,0,0,0,0,0,0
1568095,44.30,32.30,0,0,25,25,25,24,22,22,23,21,0,0,0,0,0,0,0
1570094,44.20,32.30,0,0,26,24,26,25,27,28,25,26,0,0,0,0,0,0,0
1572094,44.10,31.90,0,0,28,28,29,26,28,28,28,26,0,0,0,0,0,0,0
1574094,44.30,31.80,0,0,28,28,28,26,27,27,26,25,0,0,0,0,0,0,0
1576095,44.20,31.80,0,0,25,24,26,23,24,24,23,19,0,0,0,0,0,0,0
1578094,44.20,31.70,0,0,27,26,26,29,26,27,26,0,0,0,0,0,0,0,0
1580095,44.20,31.50,0,0,28,27,27,27,27,28,28,27,0,0,0,0,0,0,0
1582095,44.30,31.20,0,0,27,28,28,28,26,26,26,26,0,0,0,0,0,0,0
1584095,44.30,31.10,0,0,23,23,24,24,24,24,25,25,0,0,0,0,0,0,0
1586095,44.40,31.00,0,0,25,26,27,26,27,27,27,28,0,0,0,0,0,0,0
1588094,44.30,31.00,0,0,27,27,27,27,26,26,27,27,0,0,0,0,0,0,0
1590094,44.30,30.90,0,0,25,26,26,26,26,27,26,26,0,0,0,0,0,0,0
1592095,44.40,30.80,0,0,26,27,27,27,26,27,27,27,0,0,0,0,0,0,0
1594095,44.40,30.80,0,0,26,27,27,26,26,27,27,26,0,0,0,0,0,0,0
1596095,44.40,30.90,0,0,26,27,27,27,27,27,28,27,0,0,0,0,0,0,0
1598095,44.40,30.90,0,0,26,26,27,26,26,27,26,26,0,0,0,0,0,0,0
1600095,44.40,30.90,0,0,26,27,27,27,27,27,27,27,0,0,0,0,0,0,0
1602094,44.30,31.00,0,0,27,28,27,26,27,27,26,0,0,0,0,0,0,0,0
1604094,44.60,30.90,0,0,27,27,30,27,27,27,30,27,0,0,0,0,0,0,0
1606094,44.70,30.80,0,0,28,27,30,28,28,27,28,27,0,0,0,0,0,0,0
1608095,44.60,30.80,0,0,28,26,27,27,28,26,28,27,0,0,0,0,0,0,0
1610095,44.50,30.70,0,0,28,27,27,27,27,27,28,27,0,0,0,0,0,0,0
1612095,44.60,30.70,0,0,27,27,28,27,27,27,27,27,0,0,0,0,0,0,0
1614095,44.70,30.70,0,0,27,26,27,27,26,26,27,27,0,0,0,0,0,0,0
1616095,44.80,30.60,0,0,27,26,27,27,27,26,26,26,0,0,0,0,0,0,0
1618095,44.80,30.60,0,0,27,26,26,26,27,26,26,27,0,0,0,0,0,0,0
1620094,45.00,30.50,0,0,26,27,26,27,26,27,27,27,0,0,0,0,0,0,0
1622094,44.90,30.50,0,0,26,27,26,28,26,27,26,28,0,0,0,0,0,0,0
1624095,45.20,30.20,0,0,26,27,26,28,26,27,26,28,0,0,0,0,0,0,0
1626095,45.20,30.00,0,0,26,27,26,28,26,28,26,28,0,0,0,0,0,0,0
1628095,45.20,29.90,0,0,26,28,26,28,26,27,27,28,0,0,0,0,0,0,0
1630095,45.40,29.70,0,0,27,27,27,28,27,26,27,27,0,0,0,0,0,0,0
1632095,45.20,29.70,0,0,27,26,27,27,27,26,26,27,0,0,0,0,0,0,0
1634095,45.20,29.70,0,0,27,26,26,27,26,26,26,27,0,0,0,0,0,0,0
1636094,45.30,29.70,0,0,26,27,26,26,26,26,26,27,0,0,0,0,0,0,0
1638094,45.30,29.60,0,0,26,26,27,21,27,26,27,27,0,0,0,0,0,0,0
1640095,45.30,29.60,0,0,27,27,26,26,28,27,26,26,0,0,0,0,0,0,0
1642095,45.30,29.60,0,0,26,25,24,25,26,25,29,29,0,0,0,0,0,0,0
1644095,45.60,29.20,0,0,27,26,27,26,27,26,26,26,0,0,0,0,0,0,0
1646095,45.50,29.00,0,0,27,26,27,26,27,26,27,26,0,0,0,0,0,0,0
1648095,45.50,28.80,0,0,27,26,27,26,27,25,26,29,0,0,0,0,0,0,0
1650095,45.60,28.80,0,0,26,25,25,26,26,25,26,26,0,0,0,0,0,0,0
1652094,45.60,28.70,0,0,27,26,26,27,27,27,26,27,0,0,0,0,0,0,0
1654163,45.70,28.50,0,0,27,26,26,26,26,26,25,0,0,0,0,0,0,0,0
1656183,45.70,28.70,0,0,25,27,26,26,25,0,0,0,0,0,0,0,0,0,0
1658183,45.80,28.40,0,0,25,26,26,25,26,0,0,0,0,0,0,0,0,0,0
1660182,45.70,28.80,0,0,25,26,25,25,26,0,0,0,0,0,0,0,0,0,0
1662183,45.90,28.70,0,0,25,25,26,27,0,0,0,0,0,0,0,0,0,0,0
1664182,45.90,28.60,0,0,26,25,26,26,0,0,0,0,0,0,0,0,0,0,0
1666183,46.00,28.60,0,0,25,25,26,26,0,0,0,0,0,0,0,0,0,0,0
1668184,46.10,28.70,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0
1670187,46.10,28.60,0,0,26,26,26,25,0,0,0,0,0,0,0,0,0,0,0
1672188,46.10,28.60,0,0,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0
1674185,46.30,28.40,0,0,26,25,25,26,0,0,0,0,0,0,0,0,0,0,0
1676187,45.90,28.60,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0
1678186,46.10,28.40,0,0,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0
1680187,45.90,28.50,0,0,26,25,25,25,0,0,0,0,0,0,0,0,0,0,0
1682189,45.80,28.50,0,0,26,25,25,25,0,0,0,0,0,0,0,0,0,0,0
1684189,45.70,28.70,0,0,25,25,25,24,0,0,0,0,0,0,0,0,0,0,0
1686189,45.60,28.70,0,0,26,25,26,25,0,0,0,0,0,0,0,0,0,0,0
1688192,45.60,28.70,0,0,26,26,26,25,0,0,0,0,0,0,0,0,0,0,0
1690188,45.50,28.70,0,0,27,26,26,28,0,0,0,0,0,0,0,0,0,0,0
1692189,45.40,28.60,0,0,27,26,26,26,0,0,0,0,0,0,0,0,0,0,0
1694188,45.30,28.90,0,0,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0
1696187,45.40,28.90,0,0,26,26,25,25,0,0,0,0,0,0,0,0,0,0,0
1698191,44.80,29.20,0,0,26,25,25,25,0,0,0,0,0,0,0,0,0,0,0
1700187,44.70,29.40,0,0,26,25,26,25,0,0,0,0,0,0,0,0,0,0,0
1702188,44.70,29.60,0,0,26,25,25,26,25,0,0,0,0,0,0,0,0,0,0
1704189,44.60,29.80,0,0,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0
1706187,44.40,30.10,0,0,28,26,26,26,0,0,0,0,0,0,0,0,0,0,0
1708189,44.40,30.10,0,0,26,26,25,25,0,0,0,0,0,0,0,0,0,0,0
1710188,44.20,30.30,0,0,26,26,25,26,0,0,0,0,0,0,0,0,0,0,0
1712191,43.90,30.40,0,0,26,26,25,26,0,0,0,0,0,0,0,0,0,0,0
1714189,44.00,30.30,0,0,26,26,26,27,26,26,0,0,0,0,0,0,0,0,0
1716188,43.80,30.50,0,0,27,27,27,27,26,28,0,0,0,0,0,0,0,0,0
1718189,43.70,30.90,0,0,27,9,26,26,26,27,0,0,0,0,0,0,0,0,0
1720189,43.60,31.10,0,0,26,26,26,25,27,0,0,0,0,0,0,0,0,0,0
1722186,43.40,31.50,0,0,25,26,26,25,26,0,0,0,0,0,0,0,0,0,0
1724180,43.50,31.60,0,0,26,22,27,26,26,27,27,0,0,0,0,0,0,0,0
1726173,43.30,31.80,0,0,27,27,27,28,27,0,0,0,0,0,0,0,0,0,0
1728164,43.20,32.20,0,0,26,26,26,26,25,27,25,0,0,0,0,0,0,0,0
1730158,43.30,32.20,0,0,25,25,26,26,26,26,27,0,0,0,0,0,0,0,0
1732152,43.10,32.60,0,0,26,23,27,26,27,26,27,26,0,0,0,0,0,0,0
1734146,43.20,32.80,0,0,27,26,27,26,27,24,0,0,0,0,0,0,0,0,0
1736138,43.20,33.20,0,0,25,24,24,25,25,25,0,0,0,0,0,0,0,0,0
1738133,43.20,33.50,0,0,26,26,26,27,27,27,27,0,0,0,0,0,0,0,0
1740127,43.20,33.50,0,0,26,26,25,26,26,25,0,0,0,0,0,0,0,0,0
1742120,43.20,33.60,0,0,25,2,26,26,25,26,26,26,0,0,0,0,0,0,0
1744113,43.50,33.50,0,0,25,26,26,26,25,26,26,26,0,0,0,0,0,0,0
1746107,43.30,33.30,0,0,25,29,26,26,26,25,25,25,0,0,0,0,0,0,0
1748102,43.30,33.00,0,0,25,25,25,25,25,25,26,0,0,0,0,0,0,0,0
1750098,43.30,32.50,0,0,25,26,25,25,25,26,25,0,0,0,0,0,0,0,0
1752102,43.40,32.00,0,0,26,26,25,26,25,26,26,26,0,0,0,0,0,0,0
1754100,43.80,31.50,0,0,26,27,25,26,26,26,25,0,0,0,0,0,0,0,0
1756100,43.50,31.40,0,0,25,25,26,25,25,25,26,25,0,0,0,0,0,0,0
1758104,43.60,31.30,0,0,25,25,25,25,25,25,25,25,0,0,0,0,0,0,0
1760103,43.70,31.30,0,0,25,25,26,25,25,25,25,25,0,0,0,0,0,0,0
1762102,43.80,31.50,0,0,25,25,26,25,26,25,26,26,0,0,0,0,0,0,0
1764100,43.70,32.00,0,0,26,24,25,24,26,25,26,25,26,0,0,0,0,0,0
1766099,44.00,32.00,0,0,26,26,25,26,26,26,25,26,0,0,0,0,0,0,0
1768099,44.00,31.90,0,0,26,25,25,26,26,25,26,26,0,0,0,0,0,0,0
1770099,44.20,31.60,0,0,26,25,25,26,26,26,25,26,0,0,0,0,0,0,0
1772099,44.00,31.20,0,0,26,26,25,26,26,26,26,26,0,0,0,0,0,0,0
1774099,44.20,31.00,0,0,26,26,26,26,26,26,26,26,0,0,0,0,0,0,0
1776099,44.20,30.80,0,0,26,26,26,26,26,26,26,26,0,0,0,0,0,0,0
1778099,44.30,30.60,0,0,26,26,25,26,26,26,26,26,0,0,0,0,0,0,0
