Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15
1884123,23.70,95.00,17,1,18,181,34,328,21,42,31,16,181,35,328,21,42,32,0
1886123,23.80,95.00,21,1,18,181,34,328,20,42,31,19,181,33,328,20,42,32,0
1888200,23.80,95.00,20,1,18,181,33,328,20,42,32,19,181,33,328,21,42,32,0
1890219,23.80,95.00,21,1,33,328,21,42,33,18,181,34,328,20,42,32,0,0,0
1892218,23.70,95.00,22,1,33,328,20,42,32,16,181,32,328,20,42,32,0,0,0
1894218,23.80,95.00,21,1,33,328,19,42,31,15,181,32,328,18,42,30,0,0,0
1896218,23.80,95.00,21,1,32,328,18,42,29,13,181,31,328,17,42,28,0,0,0
1898219,23.70,95.00,22,1,30,328,17,42,27,20,181,29,328,17,42,28,0,0,0
1900218,23.80,95.00,21,1,32,328,17,42,50,22,181,32,326,17,42,50,0,0,0
1902219,23.80,95.00,23,1,31,326,16,42,50,25,181,30,326,15,42,50,0,0,0
1904219,23.80,95.00,22,1,28,326,12,42,50,23,181,28,326,11,42,50,0,0,0
1906216,23.80,95.00,26,1,11,42,50,20,181,28,326,11,42,50,0,0,0,0,0
1908220,23.70,95.00,17,1,11,42,50,18,181,30,326,13,42,50,0,0,0,0,0
1910218,23.80,95.00,20,1,13,42,50,18,181,30,326,13,42,50,0,0,0,0,0
1912217,23.80,95.00,16,1,13,42,50,17,181,30,326,13,42,50,0,0,0,0,0
1914218,23.80,95.00,20,1,13,42,50,16,181,30,326,13,42,50,0,0,0,0,0
1916219,23.80,95.00,17,1,13,42,50,17,181,28,326,13,42,50,0,0,0,0,0
1918220,23.80,95.00,20,1,13,42,50,19,181,28,326,13,41,50,0,0,0,0,0
1920220,23.80,95.00,18,1,13,41,50,21,181,30,326,16,41,50,0,0,0,0,0
1922216,23.80,95.00,17,1,50,21,181,31,326,16,41,50,0,0,0,0,0,0,0
1924220,23.80,95.00,17,1,16,41,50,23,181,31,326,16,41,50,0,0,0,0,0
1926217,23.80,97.40,17,1,50,21,181,30,326,12,41,50,0,0,0,0,0,0,0
1928216,23.80,95.00,17,1,50,23,181,30,326,12,41,50,0,0,0,0,0,0,0
1930218,23.80,95.00,21,1,50,20,181,30,326,12,41,50,0,0,0,0,0,0,0
1932216,23.80,95.00,21,1,50,21,181,29,326,8,41,50,0,0,0,0,0,0,0
1934217,23.80,97.40,16,1,50,21,181,28,326,8,41,50,0,0,0,0,0,0,0
1936217,23.80,95.00,20,1,50,19,181,28,326,8,41,50,0,0,0,0,0,0,0
1938217,23.80,95.00,17,1,50,17,181,29,326,10,41,50,0,0,0,0,0,0,0
1940216,23.80,95.00,16,1,50,20,181,29,326,10,41,50,0,0,0,0,0,0,0
1942216,23.80,95.00,17,1,50,20,181,28,326,10,41,50,0,0,0,0,0,0,0
1944217,23.80,95.00,16,1,50,17,181,27,326,14,41,50,0,0,0,0,0,0,0
1946216,23.80,95.00,16,1,15,181,28,326,14,41,50,0,0,0,0,0,0,0,0
1948216,23.80,95.00,17,1,16,181,27,326,14,41,50,0,0,0,0,0,0,0,0
1950218,23.80,95.00,17,1,12,181,28,326,12,41,50,0,0,0,0,0,0,0,0
1952217,23.80,95.00,19,1,10,181,29,326,12,41,50,0,0,0,0,0,0,0,0
1954215,23.80,95.00,17,1,9,181,29,326,12,41,50,0,0,0,0,0,0,0,0
1956217,23.90,95.00,17,1,9,181,29,326,14,41,50,0,0,0,0,0,0,0,0
1958216,23.80,95.00,17,1,13,181,28,326,14,41,50,0,0,0,0,0,0,0,0
1960218,23.80,95.00,23,1,18,181,27,326,14,41,50,0,0,0,0,0,0,0,0
1962217,23.70,97.50,16,1,22,181,26,326,9,41,50,0,0,0,0,0,0,0,0
1964217,23.90,95.00,17,1,24,181,26,326,9,41,50,0,0,0,0,0,0,0,0
1966217,23.90,97.40,17,1,25,181,22,326,9,41,50,0,0,0,0,0,0,0,0
1968219,23.80,95.00,17,1,24,181,24,326,15,41,50,0,0,0,0,0,0,0,0
1970216,23.80,95.00,17,1,25,181,26,326,15,41,50,0,0,0,0,0,0,0,0
1972216,23.80,95.00,17,1,25,181,27,325,15,41,50,0,0,0,0,0,0,0,0
1974221,23.90,95.00,17,1,25,8024,26,181,26,325,15,41,50,0,0,0,0,0,0
1976218,23.90,95.00,17,1,26,26,181,26,325,15,41,50,0,0,0,0,0,0,0
1978218,23.90,95.00,21,1,25,24,181,28,325,15,41,50,0,0,0,0,0,0,0
1980218,23.90,95.00,17,1,26,181,28,325,15,41,50,0,0,0,0,0,0,0,0
1982219,23.90,97.40,18,1,21,27,181,27,325,15,41,50,0,0,0,0,0,0,0
1984223,23.90,95.00,17,1,10226,28,181,26,325,15,41,50,0,0,0,0,0,0,0
1986221,23.90,95.00,17,1,2,8,920,27,181,27,325,15,41,50,0,0,0,0,0
1988219,23.80,97.40,15,1,2621,4,25,181,28,325,15,41,50,0,0,0,0,0,0
1990220,23.90,95.00,16,1,25,920,26,181,29,325,15,41,50,0,0,0,0,0,0
1992223,23.90,95.00,21,1,26,17,10226,26,181,29,325,11,41,50,0,0,0,0,0
1994224,23.90,95.00,18,1,27,16,10226,25,181,29,325,11,41,50,0,0,0,0,0
1996221,23.90,97.40,18,1,24,181,30,25,181,30,325,11,41,50,0,0,0,0,0
1998218,23.90,97.40,17,1,23,181,31,24,181,30,325,8,41,50,0,0,0,0,0
2000226,23.90,95.00,17,1,25,181,14,51,8024,24,181,29,325,8,41,50,0,0,0
2002221,23.90,95.00,17,1,25,181,26,181,29,325,8,41,50,0,0,0,0,0,0
2004224,23.90,95.00,17,1,26,181,8,37,8024,25,181,28,325,8,41,50,0,0,0
2006230,23.90,95.00,18,1,25,181,8,38,920,25,181,30,325,8,41,50,23,181,0
2008228,23.90,97.40,17,1,3049,14,22,181,29,325,22,26,50,22,181,0,0,0,0
2010229,23.90,97.40,17,1,29,8024,22,181,30,325,22,26,50,23,181,0,0,0,0
2012228,23.90,97.40,16,1,29,920,23,181,29,325,22,27,50,22,181,0,0,0,0
2014227,23.90,95.00,21,1,30,920,22,181,28,325,22,29,50,22,181,0,0,0,0
2016226,23.90,97.40,18,1,28,32,21,181,28,325,22,29,50,20,181,0,0,0,0
2018226,23.90,97.40,17,1,29,325,22,2,10,30,325,22,28,50,21,181,0,0,0
2020220,23.90,97.40,22,1,30,325,22,21,181,29,325,22,29,50,21,181,0,0,0
2022216,23.90,97.40,20,1,30,325,14,21,21,181,28,325,22,29,50,21,181,0,0
2024218,23.90,97.40,17,1,28,325,21,181,28,325,22,31,50,21,181,0,0,0,0
2026120,nan,nan,17,1,28,325,22,181,29,325,22,30,50,23,181,0,0,0,0
2028128,23.90,95.00,17,1,29,325,22,181,30,325,22,30,50,21,181,29,325,22,29
2030125,23.90,97.40,21,1,20,181,29,325,22,28,50,21,181,29,325,17,41,50,0
2032125,23.80,95.00,16,1,22,181,28,325,17,41,50,24,181,25,325,16,41,50,0
2034125,23.90,97.40,20,1,25,181,22,325,13,41,50,26,181,30,325,14,41,50,0
2036125,24.00,95.00,22,1,24,180,30,325,17,41,50,24,180,30,325,18,41,50,0
2038125,23.90,97.40,18,1,21,180,29,325,19,41,50,23,180,32,325,19,41,50,0
2040125,23.90,97.10,16,1,24,180,32,325,17,41,50,25,180,32,325,16,41,50,0
2042125,23.90,97.40,18,1,25,180,31,324,16,41,50,26,180,34,324,17,41,50,0
2044125,23.90,97.40,17,1,24,180,28,324,18,41,50,22,180,30,324,18,41,50,0
2046125,23.90,97.40,17,1,18,180,29,324,18,41,50,17,180,33,324,17,41,50,0
2048125,23.90,97.40,17,1,16,180,33,324,14,41,50,15,180,32,324,12,41,50,0
2050125,23.90,97.40,17,1,16,180,32,324,11,41,50,17,180,32,324,11,41,35,0
2052125,23.90,97.40,19,1,20,180,32,324,16,41,34,21,180,32,324,16,41,33,0
2054125,23.90,97.40,21,1,20,180,33,324,16,41,31,20,180,34,324,16,41,32,0
2056125,23.90,97.40,18,1,19,180,33,324,16,41,30,17,180,32,324,16,41,31,0
2058125,23.90,97.40,21,1,17,180,32,324,11,41,32,20,180,33,324,11,41,32,0
2060125,23.90,97.40,17,1,19,180,33,324,11,41,34,18,180,30,324,22,30,34,0
2062125,23.90,97.40,17,1,15,180,32,324,22,30,34,12,180,31,324,22,30,34,0
2064125,23.90,97.40,21,1,13,180,31,324,22,20,33,18,180,31,324,22,41,33,0
2066125,23.90,97.40,18,1,18,180,32,324,20,41,31,19,180,32,324,20,41,30,0
2068125,23.90,97.40,17,1,21,180,33,324,19,41,31,20,180,33,324,20,41,32,0
2070125,23.90,97.40,21,1,21,180,32,324,20,41,33,20,180,33,324,21,41,33,0
2072125,23.90,97.40,17,1,21,180,32,324,20,41,33,21,180,32,324,21,41,33,0
2074125,23.90,97.40,17,1,22,180,32,324,22,41,33,24,180,31,324,22,41,32,0
2076125,23.90,97.40,17,1,23,180,31,324,22,41,33,23,180,33,324,23,41,34,0
2078125,23.90,97.40,17,1,22,180,32,324,21,41,34,25,180,33,324,22,41,34,0
2080125,23.90,97.40,21,1,25,180,34,324,22,41,34,26,180,33,324,22,41,35,0
2082125,24.00,97.40,17,1,25,180,33,324,21,41,36,26,180,33,324,21,41,36,0
2084125,23.90,97.40,18,1,26,180,33,324,22,41,36,25,180,32,324,22,41,36,0
2086125,23.90,97.40,17,1,25,180,32,324,21,41,35,25,180,31,324,20,41,35,0
2088125,23.90,97.40,17,1,26,180,31,324,20,41,34,25,180,31,324,21,41,34,0
2090125,23.90,97.40,17,1,25,180,28,324,22,41,34,25,180,29,324,23,41,35,0
2092125,23.90,97.40,21,1,25,180,30,324,23,41,35,22,180,30,324,22,41,34,0
2094125,23.90,97.40,17,1,22,180,31,324,22,41,34,22,180,32,324,22,41,34,0
2096125,23.90,97.40,17,1,21,180,33,324,22,41,34,21,180,33,324,22,41,34,0
2098125,23.90,97.40,20,1,22,180,33,324,21,41,34,22,180,33,324,20,41,33,0
2100125,23.90,97.40,17,1,22,180,32,324,21,41,34,21,180,33,324,21,41,35,0
2102125,23.90,97.40,17,1,21,180,32,324,22,22,34,21,180,31,324,22,41,34,0
2104125,23.90,97.40,21,1,22,180,32,324,23,41,35,22,180,31,324,23,41,36,0
2106125,23.90,97.40,17,1,21,180,32,324,23,41,36,21,180,31,324,23,41,36,0
2108125,23.90,97.40,21,1,22,180,31,324,25,41,36,21,180,31,324,25,41,35,0
2110125,23.90,97.40,17,1,20,180,31,324,23,41,35,20,180,32,324,23,41,36,0
2112125,23.90,97.40,17,1,20,180,33,324,23,41,36,20,180,33,323,23,41,36,0
2114126,23.90,95.00,22,1,18,180,32,323,23,41,36,19,180,32,323,23,41,37,0
2116165,24.00,97.40,23,1,23,180,32,323,24,41,36,21,180,32,323,24,41,36,0
2118216,23.90,97.40,21,1,22,180,32,323,23,41,36,21,180,31,323,22,41,36,0
2120221,24.00,97.40,20,1,32,323,21,41,37,22,180,33,323,20,41,36,0,0,0
2122221,23.90,97.40,21,1,33,323,19,41,36,20,180,34,323,21,41,37,0,0,0
2124220,23.90,97.40,21,1,33,39,20,41,36,21,180,33,323,19,41,36,0,0,0
2126221,23.90,97.40,22,1,33,323,18,41,36,24,180,31,323,19,41,36,0,0,0
2128222,23.90,97.40,22,1,33,323,19,41,36,27,180,32,323,19,41,37,0,0,0
2130222,23.90,97.40,23,1,32,323,19,41,35,27,180,32,323,18,41,36,0,0,0
2132221,23.90,97.40,22,1,31,323,19,41,36,24,180,32,323,20,41,36,0,0,0
2134218,23.90,97.40,22,1,20,41,36,25,180,31,323,20,41,35,0,0,0,0,0
2136225,24.00,97.40,16,1,31,323,20,41,36,26,180,32,323,20,41,36,0,0,0
2138223,23.90,97.40,21,1,20,41,36,24,180,32,323,20,41,36,0,0,0,0,0
2140220,23.90,97.40,16,1,20,41,35,24,180,33,323,19,41,35,0,0,0,0,0
2142222,24.00,97.40,17,1,18,41,35,26,180,32,323,17,41,35,0,0,0,0,0
2144224,23.90,97.40,17,1,15,41,36,27,180,32,323,16,41,36,0,0,0,0,0
2146223,23.90,97.10,17,1,16,41,35,28,180,34,323,15,41,35,0,0,0,0,0
2148224,23.90,97.40,21,1,22,23,35,28,180,33,323,22,20,36,0,0,0,0,0
2150224,23.90,97.10,17,1,22,18,35,29,180,35,323,22,15,36,0,0,0,0,0
2152225,23.90,97.40,16,1,22,30,36,28,180,34,323,22,30,36,0,0,0,0,0
2154221,23.90,97.40,17,1,36,31,180,36,323,22,30,36,0,0,0,0,0,0,0
2156222,23.90,97.10,18,1,22,30,36,28,180,35,323,22,30,36,0,0,0,0,0
2158220,23.90,97.40,22,1,22,22,37,29,180,35,323,22,24,38,0,0,0,0,0
2160222,23.90,97.40,17,1,38,29,180,36,323,19,41,38,0,0,0,0,0,0,0
2162221,23.90,97.40,21,1,37,28,180,35,323,22,19,37,0,0,0,0,0,0,0
2164221,23.90,97.40,17,1,39,27,180,35,323,22,21,38,0,0,0,0,0,0,0
2166218,23.90,97.40,17,1,35,25,180,35,323,22,22,36,0,0,0,0,0,0,0
2168218,23.90,97.10,18,1,37,26,180,35,323,22,30,36,0,0,0,0,0,0,0
2170220,23.90,97.10,21,1,36,26,180,36,323,22,30,36,0,0,0,0,0,0,0
2172223,23.90,97.40,16,1,37,26,180,36,323,22,20,37,0,0,0,0,0,0,0
2174221,23.90,97.10,22,1,36,25,180,36,323,22,20,36,0,0,0,0,0,0,0
2176222,23.90,97.40,20,1,36,26,180,36,323,22,17,36,0,0,0,0,0,0,0
2178220,23.90,97.40,17,1,36,28,180,36,323,22,18,36,0,0,0,0,0,0,0
2180220,23.90,97.10,16,1,37,28,180,36,323,22,15,37,0,0,0,0,0,0,0
2182219,23.90,97.40,21,1,27,180,35,323,22,13,38,0,0,0,0,0,0,0,0
2184221,23.90,97.10,17,1,26,180,32,321,22,21,38,0,0,0,0,0,0,0,0
2186220,23.90,97.40,16,1,25,180,34,321,22,22,39,0,0,0,0,0,0,0,0
2188215,nan,nan,17,1,23,180,33,321,22,21,39,0,0,0,0,0,0,0,0
2190222,23.90,97.10,20,1,21,180,35,321,20,41,39,21,180,0,0,0,0,0,0
2192221,23.90,97.40,18,1,36,321,14,22,8024,20,180,34,321,22,22,39,29,180,0
2194216,23.90,97.10,17,1,34,321,29,180,35,321,22,20,39,29,180,0,0,0,0
2196208,23.90,97.10,17,1,34,321,27,180,35,321,22,23,38,25,180,0,0,0,0
2198204,23.90,97.10,19,1,37,321,21,180,37,321,22,24,38,25,180,36,321,0,0
2200195,23.90,97.40,17,1,2,25,180,35,321,22,21,38,24,180,35,321,0,0,0
2202189,23.90,97.10,17,1,22,27,180,36,321,22,17,40,27,180,35,321,0,0,0
2204175,23.90,97.10,20,1,22,26,180,35,321,22,15,38,25,180,33,321,0,0,0
2206179,23.90,97.10,17,1,22,19,39,26,180,32,321,22,30,40,24,180,32,321,0
2208172,23.90,97.10,18,1,22,21,40,8024,26,180,32,321,22,21,38,28,180,34,321
2210168,23.90,97.10,17,1,22,20,38,920,27,180,32,321,22,19,38,27,180,31,321
2212158,23.90,96.80,20,1,22,17,42,26,180,34,321,22,30,37,25,180,31,321,0
2214141,23.90,97.10,17,1,22,18,24,180,35,321,22,30,38,24,180,34,321,22,30
2216144,24.00,97.10,18,1,41,24,180,34,321,22,40,37,26,180,33,321,22,20,0
2218142,23.90,97.10,17,1,37,23,180,35,321,22,19,37,26,180,31,321,22,17,0
2220139,23.90,97.10,22,1,37,26,180,34,321,22,15,38,26,180,32,321,22,15,0
2222138,23.90,97.10,21,1,38,24,180,32,321,23,40,39,22,180,32,321,22,40,0
2224138,23.90,96.80,16,1,39,22,180,34,321,22,30,39,24,180,34,321,22,30,0
2226140,23.90,97.10,17,1,37,25,180,34,321,22,20,40,25,180,33,321,22,23,0
2228140,23.90,97.10,17,1,38,26,180,34,321,22,21,40,26,180,34,321,22,18,0
2230144,23.90,96.80,21,1,38,25,180,37,321,22,19,36,25,180,34,321,22,18,31
2232141,23.90,96.80,16,1,25,180,33,321,22,17,33,26,180,33,321,24,40,33,0
2234143,23.90,97.10,16,1,26,180,32,321,23,40,34,26,180,29,321,22,40,35,0
2236140,24.00,96.80,20,1,26,180,21,321,22,21,34,26,180,31,321,22,40,34,0
2238139,23.90,96.80,16,1,26,180,31,321,21,40,34,27,180,30,321,22,19,33,0
2240138,23.90,97.10,17,1,27,180,31,321,21,40,33,26,180,31,321,21,40,34,0
2242138,23.90,96.80,17,1,26,180,31,321,22,40,33,26,180,32,321,22,40,34,0
2244139,23.90,96.80,21,1,26,180,32,321,22,40,34,26,180,31,321,21,40,34,0
2246137,23.90,96.80,18,1,26,180,32,321,21,40,35,26,180,32,321,21,40,35,0
2248137,23.90,96.80,17,1,25,179,32,321,22,40,35,23,179,31,321,23,40,35,0
2250137,23.90,96.40,22,1,21,179,31,321,23,40,34,21,179,32,321,23,40,35,0
2252137,23.90,96.40,17,1,18,179,33,321,23,40,35,16,179,33,321,24,40,35,0
2254137,23.90,96.80,20,1,16,179,33,319,25,40,34,16,179,33,319,24,40,34,0
2256137,23.90,96.80,21,1,16,179,32,319,23,40,33,16,179,31,319,23,40,33,0
2258137,23.90,96.80,17,1,17,179,32,319,22,40,34,17,179,32,319,22,40,33,0
2260137,23.90,96.80,20,1,19,179,32,319,23,40,33,19,179,32,319,23,40,33,0
2262137,23.90,96.80,21,1,21,179,33,319,23,40,33,21,179,32,319,22,40,32,0
2264137,23.90,96.80,17,1,22,179,33,319,22,40,33,23,179,34,319,22,40,33,0
2266137,23.90,96.40,17,1,23,179,34,319,23,40,33,22,179,33,319,24,40,33,0
2268137,23.90,96.80,17,1,20,179,33,319,23,40,34,20,179,33,319,23,40,34,0
2270137,23.90,96.80,17,1,19,179,34,319,22,40,33,21,179,33,319,20,40,33,0
2272137,23.90,96.80,22,1,21,179,32,319,22,24,34,19,179,32,319,22,23,33,0
2274137,23.90,96.80,22,1,18,179,32,319,20,40,33,16,179,33,319,20,40,32,0
2276137,23.90,96.80,16,1,14,179,34,319,22,25,32,15,179,33,319,23,40,32,0
2278137,23.90,96.80,21,1,14,179,33,319,22,40,32,13,179,33,319,20,40,32,0
2280137,23.90,96.80,22,1,14,179,33,319,20,40,35,17,179,33,319,20,40,36,0
2282137,23.90,96.80,17,1,18,179,34,319,19,40,35,18,179,33,319,19,40,35,0
2284137,23.80,96.80,17,1,20,179,33,319,18,40,35,19,179,33,319,22,20,35,0
2286137,23.90,96.80,17,1,20,179,33,319,22,21,34,21,179,34,319,22,22,34,0
2288137,23.80,96.40,20,1,21,179,34,319,22,40,34,22,179,33,319,22,40,34,0
2290137,23.90,96.40,21,1,23,179,34,319,21,40,35,20,179,33,319,21,40,36,0
2292137,23.90,96.80,17,1,22,179,33,319,22,40,36,23,179,33,319,21,40,36,0
2294137,23.90,96.40,21,1,23,179,31,319,22,19,36,22,179,31,319,22,17,36,0
2296137,23.80,96.40,18,1,22,179,33,319,22,20,35,23,179,32,319,22,20,34,0
2298137,23.90,96.40,17,1,24,179,33,319,22,22,33,24,179,31,319,22,22,32,0
2300137,23.80,96.40,16,1,24,179,30,319,22,40,32,25,179,31,319,22,20,33,0
2302137,23.90,96.80,17,1,25,179,30,319,22,19,32,25,179,30,319,22,19,34,0
2304137,23.90,96.80,17,1,25,179,30,319,22,23,36,25,179,31,319,22,24,36,0
2306137,23.80,96.40,21,1,24,179,32,319,22,21,34,25,179,33,319,21,40,36,0
2308137,23.80,96.40,17,1,25,179,33,319,21,40,35,25,179,33,319,21,40,35,0
2310137,23.80,96.40,17,1,25,179,33,319,22,40,36,24,179,32,319,22,40,35,0
2312137,23.80,96.40,20,1,24,179,32,319,23,40,35,22,179,32,319,21,40,35,0
2314138,23.80,95.90,17,1,21,179,32,319,20,40,34,19,179,32,319,21,40,35,0
2316137,23.80,96.40,17,1,18,179,32,319,21,40,36,17,179,32,319,22,21,37,0
2318137,23.80,96.40,22,1,18,179,33,319,20,40,36,18,179,32,319,22,20,36,0
2320137,23.80,96.80,16,1,16,179,31,319,22,17,36,13,179,32,319,22,16,36,0
2322137,23.80,96.80,22,1,15,179,33,319,22,17,36,19,179,33,319,24,40,33,0
2324137,23.90,96.40,20,1,21,179,33,319,22,40,34,24,179,33,317,20,40,34,0
2326137,23.80,96.40,17,1,23,179,33,317,22,20,34,24,179,34,317,22,19,33,0
2328137,23.80,96.40,21,1,23,179,33,317,19,40,34,23,179,34,317,22,20,35,0
2330137,23.80,96.40,18,1,23,179,34,317,22,20,35,22,179,34,317,22,21,35,0
2332138,23.80,95.90,20,1,21,179,34,317,22,22,34,21,179,34,317,22,22,35,0
2334137,23.80,96.40,22,1,19,179,34,317,22,21,35,18,179,33,317,20,40,35,0
2336137,23.80,96.80,17,1,19,179,34,317,21,40,35,21,179,34,317,21,40,35,0
2338137,23.80,96.40,17,1,21,179,34,317,21,40,36,21,179,34,317,20,40,35,0
2340137,23.80,96.40,17,1,20,179,34,317,19,40,35,20,179,34,317,22,24,35,0
2342138,23.80,95.90,16,1,19,179,34,317,22,40,34,20,179,34,317,22,40,34,0
2344137,23.80,96.40,16,1,21,179,34,317,22,40,34,18,179,34,317,22,40,34,0
2346138,23.80,95.90,17,1,16,179,33,317,22,40,34,14,179,34,317,22,40,34,0
2348137,23.80,96.40,21,1,12,179,34,317,21,40,35,12,179,34,317,22,40,35,0
2350138,23.80,96.80,21,1,11,179,34,317,23,40,35,13,179,34,317,22,40,35,0
2352206,23.80,95.90,21,1,12,179,34,317,21,40,34,9,179,34,317,21,40,34,0
2354236,23.70,96.50,28,1,10,179,33,317,23,40,34,13,179,34,317,24,40,34,0
2356234,23.80,96.40,22,1,34,317,24,40,34,11,179,34,317,23,40,34,0,0,0
2358235,23.80,95.90,20,1,33,317,22,40,34,10,179,34,317,22,40,34,0,0,0
2360235,23.80,96.80,21,1,35,317,22,40,35,10,179,35,317,22,40,35,0,0,0
2362232,23.80,96.40,21,1,34,317,22,40,36,7,179,34,317,22,40,36,0,0,0
2364232,23.80,96.40,23,1,34,317,22,40,36,2,27,33,317,22,40,37,0,0,0
2366232,23.80,96.40,20,1,32,317,22,40,37,2,27,33,317,23,40,36,0,0,0
2368230,23.80,96.40,21,1,23,40,35,17,179,32,317,24,40,36,0,0,0,0,0
2370234,23.80,96.40,20,1,31,317,25,40,36,15,179,31,317,24,40,37,0,0,0
2372235,23.80,96.40,20,1,25,40,37,17,179,32,317,25,40,37,0,0,0,0,0
2374235,23.70,96.50,17,1,25,40,37,17,179,33,317,25,40,36,0,0,0,0,0
2376233,23.80,95.90,16,1,23,40,36,21,179,33,317,23,40,36,0,0,0,0,0
2378234,23.80,95.90,20,1,23,40,36,23,179,33,317,23,40,37,0,0,0,0,0
2380235,23.80,95.90,17,1,23,40,37,25,179,33,317,23,40,36,0,0,0,0,0
2382235,23.80,95.90,17,1,25,40,36,18,179,31,317,25,40,37,0,0,0,0,0
2384234,23.70,96.90,16,1,25,40,37,20,179,31,317,25,40,37,0,0,0,0,0
2386236,23.70,96.50,17,1,25,40,37,20,179,31,317,25,40,37,0,0,0,0,0
2388234,23.80,95.90,21,1,24,40,37,19,179,33,317,22,40,36,0,0,0,0,0
2390232,23.70,96.00,20,1,36,20,178,33,317,22,40,35,0,0,0,0,0,0,0
2392231,23.80,95.90,17,1,35,21,178,34,317,21,40,35,0,0,0,0,0,0,0
2394234,23.80,96.40,19,1,35,20,178,34,317,21,24,35,0,0,0,0,0,0,0
2396233,23.70,96.50,17,1,35,23,178,35,315,21,26,35,0,0,0,0,0,0,0
2398230,23.70,96.50,18,1,35,25,178,34,315,20,27,35,0,0,0,0,0,0,0
2400230,23.80,96.40,21,1,35,25,178,34,315,19,26,34,0,0,0,0,0,0,0
2402233,23.70,96.50,18,1,34,24,178,34,315,20,40,34,0,0,0,0,0,0,0
2404234,23.70,96.50,15,1,34,26,178,33,315,22,40,34,0,0,0,0,0,0,0
2406235,23.70,96.50,17,1,34,27,178,32,315,21,40,34,0,0,0,0,0,0,0
2408232,23.70,96.00,17,1,35,26,178,33,315,22,40,34,0,0,0,0,0,0,0
2410233,23.70,96.00,16,1,34,27,178,33,315,21,40,34,0,0,0,0,0,0,0
2412231,23.70,96.00,17,1,27,178,33,315,20,40,34,0,0,0,0,0,0,0,0
2414234,23.70,96.50,17,1,24,178,34,315,20,40,34,0,0,0,0,0,0,0,0
2416230,23.70,96.50,17,1,25,178,33,315,20,40,37,0,0,0,0,0,0,0,0
2418233,23.70,96.50,18,1,26,178,31,315,18,40,36,0,0,0,0,0,0,0,0
2420234,23.70,96.50,17,1,25,178,31,315,19,40,35,0,0,0,0,0,0,0,0
2422234,23.70,96.50,17,1,27,178,33,315,19,40,36,0,0,0,0,0,0,0,0
2424233,23.70,96.50,17,1,28,178,31,315,20,40,34,0,0,0,0,0,0,0,0
2426232,23.70,96.50,20,1,26,178,32,315,19,40,35,0,0,0,0,0,0,0,0
2428234,23.70,96.50,17,1,25,178,32,315,18,40,33,0,0,0,0,0,0,0,0
2430231,23.70,96.00,17,1,24,178,31,315,22,40,35,0,0,0,0,0,0,0,0
2432232,23.60,96.50,20,1,24,178,32,315,22,40,36,0,0,0,0,0,0,0,0
2434231,23.70,96.50,19,1,25,178,31,315,21,40,35,0,0,0,0,0,0,0,0
2436232,23.60,96.00,17,1,25,178,32,315,20,40,36,0,0,0,0,0,0,0,0
2438232,23.60,96.50,22,1,2,26,178,30,315,17,25,37,0,0,0,0,0,0,0
2440235,23.70,96.50,19,1,25,8024,23,178,29,315,14,40,37,0,0,0,0,0,0
2442236,23.60,96.00,19,1,23,920,24,178,29,315,22,26,36,0,0,0,0,0,0
2444230,23.70,96.50,17,1,25,178,29,315,22,26,36,0,0,0,0,0,0,0,0
2446233,23.60,96.50,21,1,25,178,29,315,22,28,35,0,0,0,0,0,0,0,0
2448234,23.70,96.50,18,1,23,178,28,315,22,28,35,0,0,0,0,0,0,0,0
2450232,23.60,96.00,22,1,23,178,28,315,22,28,34,0,0,0,0,0,0,0,0
2452235,23.60,96.50,20,1,22,178,29,315,21,40,35,0,0,0,0,0,0,0,0
2454238,23.60,96.50,17,1,22,920,22,178,29,315,16,40,35,0,0,0,0,0,0
2456238,23.70,96.50,21,1,21,920,21,178,31,315,18,40,34,0,0,0,0,0,0
2458236,23.60,96.50,17,1,20,17,23,178,29,315,17,26,35,0,0,0,0,0,0
2460241,23.60,96.50,17,1,23,178,29,8024,23,178,29,315,17,27,36,0,0,0,0
2462235,23.60,96.50,17,1,23,178,29,23,178,30,315,18,26,36,0,0,0,0,0
2464238,23.70,96.00,17,1,23,178,28,920,25,178,28,315,20,28,36,0,0,0,0
2466233,23.60,96.50,17,1,25,178,26,178,28,313,18,28,36,0,0,0,0,0,0
2468236,23.60,96.50,21,1,27,178,27,178,27,313,16,40,35,0,0,0,0,0,0
2470236,23.60,96.50,17,1,26,178,27,178,26,313,15,40,36,0,0,0,0,0,0
2472246,23.60,96.90,18,1,27,178,10226,27,178,26,313,17,40,35,27,178,0,0,0
2474237,23.60,96.00,17,1,26,27,178,26,313,16,40,36,28,178,0,0,0,0,0
2476236,23.60,96.00,17,1,25,27,178,26,313,16,40,37,27,178,0,0,0,0,0
2478236,23.60,96.50,20,1,26,28,178,26,313,15,40,37,28,178,0,0,0,0,0
2480237,23.50,96.60,17,1,27,28,178,27,313,17,40,36,27,178,0,0,0,0,0
2482241,23.60,96.00,17,1,27,10226,25,178,27,313,20,40,36,26,178,0,0,0,0
2484245,23.60,96.50,17,1,27,313,21,8024,26,178,27,313,20,39,36,27,178,0,0
