Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count,SNR_Diff
2126106,47.1,25.4,0,0,25,24,24,30,25,23,24,29,24,,,,,,,25.333333333333332,6.000000000000002,9,0.0
2128106,47.1,25.1,0,0,25,24,25,28,25,24,25,28,24,,,,,,,25.333333333333332,2.499999999999999,9,0.0
2130106,47.4,24.9,0,0,25,24,25,26,24,24,24,28,24,,,,,,,24.88888888888889,1.861111111111111,9,-0.44444444444444287
2132106,47.3,24.7,0,0,25,24,25,25,24,25,24,26,24,,,,,,,24.666666666666668,0.5,9,-0.22222222222222143
2134106,47.4,24.4,0,0,24,24,24,25,23,25,24,27,24,,,,,,,24.444444444444443,1.2777777777777777,9,-0.22222222222222499
2136105,47.4,24.3,0,0,24,24,24,25,23,24,24,25,24,,,,,,,24.11111111111111,0.3611111111111111,9,-0.33333333333333215
2138105,47.4,24.1,0,0,24,24,25,24,24,23,25,25,24,,,,,,,24.22222222222222,0.44444444444444453,9,0.11111111111111072
2140106,47.6,24.2,0,0,24,23,25,24,24,24,25,24,24,,,,,,,24.11111111111111,0.36111111111111116,9,-0.11111111111111072
2142106,47.5,24.4,0,0,24,24,24,23,24,24,24,23,24,,,,,,,23.77777777777778,0.1944444444444443,9,-0.33333333333333215
2144106,47.5,24.2,0,0,24,24,24,23,24,25,24,23,24,,,,,,,23.88888888888889,0.361111111111111,9,0.11111111111111072
2146106,47.7,24.1,0,0,24,24,24,23,24,24,23,23,24,,,,,,,23.666666666666668,0.2500000000000002,9,-0.22222222222222143
2148106,47.9,23.8,0,0,24,24,23,24,24,24,23,24,24,,,,,,,23.77777777777778,0.19444444444444473,9,0.11111111111111072
2150106,47.7,23.8,0,0,24,24,23,24,24,24,23,24,24,,,,,,,23.77777777777778,0.19444444444444473,9,0.0
2152105,47.9,23.6,0,0,25,24,24,25,24,24,24,25,24,,,,,,,24.333333333333332,0.24999999999999972,9,0.5555555555555536
2154105,48.0,23.4,0,0,25,24,24,27,24,24,24,27,24,,,,,,,24.77777777777778,1.694444444444445,9,0.4444444444444464
2156106,47.7,23.6,0,0,25,24,25,29,24,24,25,29,24,,,,,,,25.444444444444443,4.277777777777776,9,0.6666666666666643
2158106,48.0,23.5,0,0,24,25,25,29,24,24,25,29,24,,,,,,,25.444444444444443,4.277777777777776,9,0.0
2160106,48.0,23.4,0,0,24,25,25,29,24,24,25,29,24,,,,,,,25.444444444444443,4.277777777777776,9,0.0
2162106,48.1,23.4,0,0,24,25,25,29,24,24,25,29,24,,,,,,,25.444444444444443,4.277777777777776,9,0.0
2164105,48.0,23.2,0,0,24,24,25,29,24,24,25,29,24,,,,,,,25.333333333333332,4.5,9,-0.11111111111111072
2166106,48.0,23.3,0,0,24,24,25,29,25,24,25,29,24,,,,,,,25.444444444444443,4.277777777777778,9,0.11111111111111072
2168104,48.0,23.0,0,0,24,24,25,29,25,24,25,29,24,,,,,,,25.444444444444443,4.277777777777778,9,0.0
2170104,48.2,23.0,0,0,24,24,24,29,24,24,24,29,24,,,,,,,25.11111111111111,4.8611111111111125,9,-0.33333333333333215
2172105,48.1,23.0,0,0,23,25,24,29,24,24,24,29,24,,,,,,,25.11111111111111,5.1111111111111125,9,0.0
2174106,48.4,22.9,0,0,23,25,24,28,24,25,24,29,24,,,,,,,25.11111111111111,4.111111111111111,9,0.0
2176105,48.1,23.0,0,0,24,25,25,28,24,25,24,29,24,,,,,,,25.333333333333332,3.5000000000000004,9,0.22222222222222143
2178106,48.4,22.9,0,0,24,24,25,29,25,24,24,29,24,,,,,,,25.333333333333332,4.500000000000001,9,0.0
2180106,48.3,22.8,0,0,24,24,24,29,25,24,24,30,24,,,,,,,25.333333333333332,5.75,9,0.0
2182106,48.3,22.6,0,0,24,24,24,30,24,24,25,30,24,,,,,,,25.444444444444443,6.777777777777778,9,0.11111111111111072
2184105,48.4,22.5,0,0,24,24,25,28,24,24,25,28,25,,,,,,,25.22222222222222,2.6944444444444446,9,-0.22222222222222143
2186105,48.5,22.3,0,0,24,25,25,27,25,24,25,26,25,,,,,,,25.11111111111111,0.8611111111111107,9,-0.11111111111111072
2188106,48.5,22.1,0,0,24,25,25,25,25,24,25,25,25,,,,,,,24.77777777777778,0.19444444444444436,9,-0.33333333333333215
2190106,48.8,21.9,0,0,25,24,25,25,25,24,25,25,25,,,,,,,24.77777777777778,0.19444444444444436,9,0.0
2192106,48.7,22.1,0,0,25,24,25,25,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111084,9,0.11111111111111072
2194105,48.8,22.0,0,0,25,24,25,25,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111084,9,0.0
2196106,48.7,22.5,0,0,25,24,25,25,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111084,9,0.0
2198106,48.8,22.5,0,0,25,24,25,25,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111084,9,0.0
2200105,48.8,22.5,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.11111111111111072
2202105,49.0,22.5,0,0,25,25,25,24,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111095,9,-0.11111111111111072
2204106,48.9,22.7,0,0,25,25,25,24,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111095,9,0.0
2206105,49.0,22.9,0,0,25,25,25,24,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111095,9,0.0
2208135,49.0,22.9,0,0,25,25,25,24,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111095,9,0.0
2210195,49.2,22.5,0,0,25,25,25,24,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111095,9,0.0
2212194,49.0,22.3,0,0,25,25,25,25,24,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111106,9,0.0
2214195,49.2,22.0,0,0,25,25,25,25,24,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111106,9,0.0
2216195,49.2,22.0,0,0,25,25,25,25,24,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111106,9,0.0
2218193,49.4,21.8,0,0,25,25,25,25,24,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111106,9,0.0
2220194,49.4,22.0,0,0,25,25,25,24,24,26,25,25,25,,,,,,,24.88888888888889,0.36111111111111055,9,0.0
2222194,49.3,22.0,0,0,25,25,25,24,25,26,25,25,25,,,,,,,25.0,0.2499999999999999,9,0.11111111111111072
2224196,49.4,21.8,0,0,25,25,25,24,25,26,25,25,25,,,,,,,25.0,0.2499999999999999,9,0.0
2226198,49.4,21.8,0,0,25,24,25,24,25,26,25,25,25,,,,,,,24.88888888888889,0.36111111111111033,9,-0.11111111111111072
2228198,49.4,21.8,0,0,25,24,25,24,26,26,25,25,25,,,,,,,25.0,0.4999999999999998,9,0.11111111111111072
2230199,49.4,21.5,0,0,24,24,25,24,26,26,25,25,25,,,,,,,24.88888888888889,0.6111111111111103,9,-0.11111111111111072
2232200,49.3,21.7,0,0,24,25,25,24,26,27,25,25,25,,,,,,,25.11111111111111,0.8611111111111105,9,0.22222222222222143
2234198,49.4,21.4,0,0,24,25,25,24,26,27,25,25,25,,,,,,,25.11111111111111,0.8611111111111105,9,0.0
2236199,49.3,21.5,0,0,25,25,25,24,27,27,25,25,25,,,,,,,25.333333333333332,1.0000000000000002,9,0.22222222222222143
2238198,49.5,21.4,0,0,25,25,25,24,27,27,25,25,25,,,,,,,25.333333333333332,1.0000000000000002,9,0.0
2240196,49.4,21.6,0,0,25,25,25,25,27,27,25,25,25,,,,,,,25.444444444444443,0.7777777777777783,9,0.11111111111111072
2242200,49.4,21.8,0,0,25,24,25,25,28,27,25,25,25,,,,,,,25.444444444444443,1.5277777777777783,9,0.0
2244199,49.2,21.9,0,0,25,23,25,25,28,28,25,25,25,,,,,,,25.444444444444443,2.527777777777779,9,0.0
2246197,49.2,21.9,0,0,25,24,25,27,28,28,25,25,25,,,,,,,25.77777777777778,2.1944444444444438,9,0.3333333333333357
2248198,49.2,21.9,0,0,25,24,24,28,28,28,25,25,25,,,,,,,25.77777777777778,2.944444444444444,9,0.0
2250200,49.2,21.8,0,0,25,25,24,30,29,28,25,25,25,,,,,,,26.22222222222222,4.694444444444444,9,0.44444444444444287
2252196,49.0,21.3,0,0,25,25,25,30,29,28,25,25,25,,,,,,,26.333333333333332,4.25,9,0.11111111111111072
2254198,49.2,21.3,0,0,25,26,25,30,29,28,25,26,25,,,,,,,26.555555555555557,3.7777777777777786,9,0.22222222222222499
2256197,49.0,21.3,0,0,25,26,26,28,30,29,25,26,25,,,,,,,26.666666666666668,3.5,9,0.11111111111111072
2258197,49.0,21.3,0,0,25,26,26,26,30,29,25,26,25,,,,,,,26.444444444444443,3.277777777777777,9,-0.22222222222222499
2260199,49.0,21.3,0,0,25,25,26,27,30,29,25,26,25,,,,,,,26.444444444444443,3.527777777777777,9,0.0
2262196,48.8,21.4,0,0,25,25,25,28,30,29,25,26,25,,,,,,,26.444444444444443,4.027777777777777,9,0.0
2264196,48.8,21.3,0,0,25,25,25,30,30,29,25,26,25,,,,,,,26.666666666666668,5.25,9,0.22222222222222499
2266198,48.8,21.2,0,0,25,25,25,30,30,29,25,26,25,,,,,,,26.666666666666668,5.25,9,0.0
2268195,48.5,21.2,0,0,25,25,25,29,30,30,25,26,25,,,,,,,26.666666666666668,5.250000000000003,9,0.0
2270198,48.8,21.3,0,0,25,25,25,28,30,30,25,26,25,,,,,,,26.555555555555557,4.777777777777777,9,-0.11111111111111072
2272197,48.8,21.0,0,0,25,25,25,26,28,30,25,26,25,,,,,,,26.11111111111111,3.1111111111111103,9,-0.4444444444444464
2274199,48.7,21.2,0,0,25,25,25,25,27,30,25,26,25,,,,,,,25.88888888888889,2.861111111111112,9,-0.22222222222222143
2276199,48.7,21.2,0,0,25,25,25,24,27,29,25,26,25,,,,,,,25.666666666666668,2.2500000000000004,9,-0.22222222222222143
2278195,48.7,21.3,0,0,25,25,25,25,28,28,25,26,25,,,,,,,25.77777777777778,1.6944444444444438,9,0.11111111111111072
2280189,48.8,21.3,0,0,25,25,25,26,28,26,25,26,25,,,,,,,25.666666666666668,1.0,9,-0.11111111111111072
2282184,48.8,21.4,0,0,25,25,25,27,28,24,25,26,25,,,,,,,25.555555555555557,1.5277777777777783,9,-0.11111111111111072
2284175,48.8,20.9,0,0,25,25,24,27,26,26,25,26,25,,,,,,,25.444444444444443,0.7777777777777778,9,-0.11111111111111427
2286170,48.7,20.7,0,0,25,23,24,25,26,28,25,26,25,,,,,,,25.22222222222222,1.944444444444443,9,-0.22222222222222143
2288163,48.7,20.5,0,0,24,23,24,25,26,28,25,26,25,,,,,,,25.11111111111111,2.111111111111112,9,-0.11111111111111072
2290156,48.8,20.5,0,0,24,23,24,25,29,27,25,26,25,,,,,,,25.333333333333332,3.2500000000000004,9,0.22222222222222143
2292154,48.7,20.6,0,0,24,25,24,25,30,25,25,26,25,,,,,,,25.444444444444443,3.277777777777777,9,0.11111111111111072
2294148,48.8,20.5,0,0,24,25,24,25,30,25,25,26,25,,,,,,,25.444444444444443,3.277777777777777,9,0.0
2296144,48.5,20.4,0,0,24,25,25,27,28,26,25,26,25,,,,,,,25.666666666666668,1.5,9,0.22222222222222499
2298139,48.5,20.4,0,0,24,25,25,27,27,25,25,26,25,,,,,,,25.444444444444443,1.0277777777777772,9,-0.22222222222222499
2300132,48.8,20.2,0,0,25,24,25,27,25,25,25,26,25,,,,,,,25.22222222222222,0.694444444444444,9,-0.22222222222222143
2302126,48.5,20.5,0,0,25,24,25,25,25,25,25,26,25,,,,,,,25.0,0.24999999999999967,9,-0.22222222222222143
2304119,48.6,20.4,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2306115,48.7,20.6,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2308114,48.5,20.4,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2310113,48.6,20.3,0,0,24,25,25,25,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111084,9,-0.11111111111111072
2312113,48.6,20.1,0,0,25,24,25,25,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111084,9,0.0
2314112,48.5,20.3,0,0,25,24,25,25,25,25,25,25,25,,,,,,,24.88888888888889,0.11111111111111084,9,0.0
2316114,48.5,20.2,0,0,25,24,25,25,26,25,25,24,25,,,,,,,24.88888888888889,0.361111111111111,9,0.0
2318114,48.5,20.1,0,0,25,24,25,25,25,24,25,24,25,,,,,,,24.666666666666668,0.25,9,-0.22222222222222143
2320111,48.6,20.1,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.33333333333333215
2322112,48.6,20.0,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2324111,48.7,20.2,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2326110,48.6,20.4,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2328110,48.5,20.2,0,0,25,25,25,25,25,25,26,25,25,,,,,,,25.11111111111111,0.11111111111111116,9,0.11111111111111072
2330109,48.6,20.1,0,0,25,25,25,25,25,25,25,24,25,,,,,,,24.88888888888889,0.1111111111111111,9,-0.22222222222222143
2332108,48.5,20.0,0,0,25,25,25,25,25,24,25,24,25,,,,,,,24.77777777777778,0.19444444444444434,9,-0.11111111111111072
2334109,48.5,20.0,0,0,24,24,25,24,24,24,24,24,25,,,,,,,24.22222222222222,0.19444444444444448,9,-0.5555555555555571
2336109,48.3,20.1,0,0,24,24,24,24,24,24,24,24,25,,,,,,,24.11111111111111,0.11111111111111116,9,-0.11111111111111072
2338109,48.3,20.2,0,0,24,24,24,24,24,24,24,24,25,,,,,,,24.11111111111111,0.11111111111111116,9,0.0
2340110,48.6,20.3,0,0,24,24,24,24,24,24,24,24,25,,,,,,,24.11111111111111,0.11111111111111116,9,0.0
2342110,48.1,20.7,0,0,24,24,24,24,24,24,25,24,25,,,,,,,24.22222222222222,0.1944444444444446,9,0.11111111111111072
2344110,48.3,20.5,0,0,24,24,25,24,24,24,25,24,25,,,,,,,24.333333333333332,0.25000000000000044,9,0.11111111111111072
2346109,48.1,20.6,0,0,24,24,25,24,24,24,25,24,25,,,,,,,24.333333333333332,0.25000000000000044,9,0.0
2348109,48.3,20.5,0,0,24,24,25,24,25,24,25,24,25,,,,,,,24.444444444444443,0.2777777777777782,9,0.11111111111111072
2350110,48.0,20.7,0,0,25,24,25,24,25,24,24,24,25,,,,,,,24.444444444444443,0.27777777777777773,9,0.0
2352109,48.0,20.9,0,0,25,24,24,24,25,24,24,25,25,,,,,,,24.444444444444443,0.2777777777777778,9,0.0
2354110,48.1,20.9,0,0,25,24,24,24,25,24,24,25,25,,,,,,,24.444444444444443,0.2777777777777778,9,0.0
2356110,48.3,20.9,0,0,24,24,24,24,25,24,24,24,25,,,,,,,24.22222222222222,0.19444444444444448,9,-0.22222222222222143
2358110,48.3,20.8,0,0,25,24,24,24,25,23,24,24,25,,,,,,,24.22222222222222,0.44444444444444386,9,0.0
2360109,48.1,21.0,0,0,25,24,24,24,25,23,24,24,25,,,,,,,24.22222222222222,0.44444444444444386,9,0.0
2362108,48.0,20.8,0,0,25,24,24,24,25,23,24,25,25,,,,,,,24.333333333333332,0.4999999999999995,9,0.11111111111111072
2364108,48.0,20.8,0,0,25,24,24,25,25,24,24,25,25,,,,,,,24.555555555555557,0.2777777777777777,9,0.22222222222222499
2366109,48.0,20.9,0,0,25,24,24,25,25,24,24,25,25,,,,,,,24.555555555555557,0.2777777777777777,9,0.0
2368109,48.0,21.0,0,0,25,24,24,25,25,25,24,25,25,,,,,,,24.666666666666668,0.2499999999999999,9,0.11111111111111072
2370109,48.0,21.2,0,0,25,24,24,25,25,25,24,25,25,,,,,,,24.666666666666668,0.2499999999999999,9,0.0
2372109,48.0,21.3,0,0,25,24,24,25,25,25,24,25,25,,,,,,,24.666666666666668,0.2499999999999999,9,0.0
2374110,47.8,21.5,0,0,25,24,24,25,25,24,24,25,25,,,,,,,24.555555555555557,0.2777777777777777,9,-0.11111111111111072
2376110,47.8,21.3,0,0,25,24,25,24,25,24,25,24,25,,,,,,,24.555555555555557,0.2777777777777777,9,0.0
2378109,47.8,21.5,0,0,25,25,25,24,25,25,25,24,25,,,,,,,24.77777777777778,0.1944444444444443,9,0.22222222222222143
2380109,47.7,21.6,0,0,25,25,25,24,25,25,25,24,25,,,,,,,24.77777777777778,0.1944444444444443,9,0.0
2382110,47.7,21.8,0,0,25,25,25,25,25,25,25,24,25,,,,,,,24.88888888888889,0.1111111111111111,9,0.11111111111111072
2384110,47.7,21.9,0,0,25,25,25,25,25,25,25,24,25,,,,,,,24.88888888888889,0.1111111111111111,9,0.0
2386110,47.6,21.8,0,0,25,25,25,24,25,25,25,24,25,,,,,,,24.77777777777778,0.1944444444444443,9,-0.11111111111111072
2388110,47.4,21.9,0,0,25,25,25,24,25,25,25,24,25,,,,,,,24.77777777777778,0.1944444444444443,9,0.0
2390110,47.6,21.8,0,0,25,25,25,24,25,25,25,24,25,,,,,,,24.77777777777778,0.1944444444444443,9,0.0
2392110,47.7,21.9,0,0,24,25,25,24,25,25,25,24,25,,,,,,,24.666666666666668,0.24999999999999972,9,-0.11111111111111072
2394109,47.7,22.4,0,0,24,24,25,24,24,24,25,24,25,,,,,,,24.333333333333332,0.25000000000000044,9,-0.3333333333333357
2396109,47.7,22.5,0,0,24,24,25,24,24,24,24,24,25,,,,,,,24.22222222222222,0.19444444444444448,9,-0.11111111111111072
2398110,47.5,22.6,0,0,24,24,25,24,24,24,24,24,25,,,,,,,24.22222222222222,0.19444444444444448,9,0.0
2400110,47.7,23.0,0,0,24,25,25,24,24,25,25,24,25,,,,,,,24.555555555555557,0.2777777777777777,9,0.3333333333333357
2402110,47.7,23.1,0,0,24,25,25,24,25,25,25,24,25,,,,,,,24.666666666666668,0.24999999999999972,9,0.11111111111111072
2404110,47.7,23.1,0,0,25,25,25,24,25,25,25,24,25,,,,,,,24.77777777777778,0.1944444444444443,9,0.11111111111111072
2406110,47.7,22.8,0,0,25,25,25,24,25,25,25,24,25,,,,,,,24.77777777777778,0.1944444444444443,9,0.0
2408110,47.8,22.5,0,0,25,25,25,25,25,26,25,25,25,,,,,,,25.11111111111111,0.11111111111111097,9,0.33333333333333215
2410109,47.9,22.3,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,-0.11111111111111072
2412109,47.8,22.0,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2414110,48.0,21.9,0,0,25,24,25,25,25,24,25,25,25,,,,,,,24.77777777777778,0.19444444444444436,9,-0.22222222222222143
2416110,48.0,21.7,0,0,25,24,25,25,25,24,25,25,25,,,,,,,24.77777777777778,0.19444444444444436,9,0.0
2418110,48.0,21.7,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.22222222222222143
2420110,48.1,21.6,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2422109,48.0,21.1,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2424109,48.0,20.8,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,0.0
2426109,48.1,20.6,0,0,25,25,25,25,25,24,25,25,26,,,,,,,25.0,0.24999999999999986,9,0.0
2428109,48.1,20.7,0,0,25,24,25,25,25,24,25,25,26,,,,,,,24.88888888888889,0.361111111111111,9,-0.11111111111111072
2430109,48.1,20.4,0,0,25,24,25,25,25,24,24,25,26,,,,,,,24.77777777777778,0.44444444444444453,9,-0.11111111111111072
2432110,48.1,20.2,0,0,25,25,24,25,25,24,24,25,26,,,,,,,24.77777777777778,0.44444444444444475,9,0.0
2434110,48.0,20.3,0,0,25,25,24,25,25,24,25,25,26,,,,,,,24.88888888888889,0.3611111111111112,9,0.11111111111111072
2436109,48.0,20.3,0,0,26,24,25,25,25,24,25,25,26,,,,,,,25.0,0.49999999999999983,9,0.11111111111111072
2438110,48.1,20.2,0,0,26,23,25,24,25,23,25,24,26,,,,,,,24.555555555555557,1.277777777777778,9,-0.44444444444444287
2440109,48.0,20.4,0,0,26,23,25,24,25,24,25,24,26,,,,,,,24.666666666666668,0.9999999999999998,9,0.11111111111111072
2442109,47.9,20.5,0,0,25,24,25,24,25,24,25,24,26,,,,,,,24.666666666666668,0.4999999999999998,9,0.0
2444109,47.7,20.6,0,0,25,25,25,24,25,25,25,25,26,,,,,,,25.0,0.24999999999999983,9,0.33333333333333215
2446110,47.7,20.7,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,0.11111111111111072
2448110,47.7,20.8,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,0.0
2450110,47.4,21.1,0,0,25,25,25,25,25,26,25,25,26,,,,,,,25.22222222222222,0.1944444444444444,9,0.11111111111111072
2452110,47.2,21.3,0,0,25,25,25,25,25,26,25,25,26,,,,,,,25.22222222222222,0.1944444444444444,9,0.0
2454110,47.1,21.4,0,0,25,25,25,25,25,26,25,25,26,,,,,,,25.22222222222222,0.1944444444444444,9,0.0
2456110,46.8,21.5,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,-0.11111111111111072
2458109,46.9,21.6,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,0.0
2460109,46.8,21.5,0,0,25,25,25,25,25,25,25,26,26,,,,,,,25.22222222222222,0.19444444444444453,9,0.11111111111111072
2462110,46.5,21.7,0,0,25,25,25,26,25,25,25,26,26,,,,,,,25.333333333333332,0.25,9,0.11111111111111072
2464110,46.6,21.9,0,0,25,25,25,26,25,25,25,25,26,,,,,,,25.22222222222222,0.19444444444444436,9,-0.11111111111111072
2466110,46.5,22.2,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,-0.11111111111111072
2468110,46.3,22.5,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,0.0
2470110,46.1,22.8,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,0.0
2472110,45.9,23.2,0,0,25,25,25,26,25,25,25,26,26,,,,,,,25.333333333333332,0.25,9,0.22222222222222143
2474109,46.0,23.1,0,0,25,25,25,26,25,25,25,26,26,,,,,,,25.333333333333332,0.25,9,0.0
2476109,46.1,23.3,0,0,25,25,25,26,25,25,25,26,26,,,,,,,25.333333333333332,0.25,9,0.0
2478110,46.1,23.2,0,0,25,25,26,25,25,25,25,25,26,,,,,,,25.22222222222222,0.19444444444444448,9,-0.11111111111111072
2480110,46.0,23.0,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,-0.11111111111111072
2482110,46.0,23.3,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,0.0
2484110,46.2,23.3,0,0,25,25,25,25,25,25,24,25,26,,,,,,,25.0,0.25000000000000006,9,-0.11111111111111072
2486110,46.2,23.4,0,0,25,25,24,25,25,25,24,25,26,,,,,,,24.88888888888889,0.3611111111111114,9,-0.11111111111111072
2488160,46.1,23.6,0,0,25,24,24,25,25,25,24,25,26,,,,,,,24.77777777777778,0.44444444444444425,9,-0.11111111111111072
2490200,46.1,23.7,0,0,25,25,25,25,25,27,25,25,26,,,,,,,25.333333333333332,0.5000000000000002,9,0.5555555555555536
2492198,46.2,24.0,0,0,25,25,25,25,25,28,25,25,26,,,,,,,25.444444444444443,1.0277777777777777,9,0.11111111111111072
2494198,46.3,23.8,0,0,24,25,25,25,25,29,25,25,26,,,,,,,25.444444444444443,2.0277777777777772,9,0.0
2496199,46.1,23.7,0,0,24,25,26,25,25,29,25,25,26,,,,,,,25.555555555555557,2.0277777777777777,9,0.11111111111111427
2498198,46.3,23.7,0,0,25,25,26,25,25,28,25,25,26,,,,,,,25.555555555555557,1.0277777777777783,9,0.0
2500197,46.1,23.6,0,0,25,26,25,25,25,28,25,25,26,,,,,,,25.555555555555557,1.0277777777777781,9,0.0
2502205,46.2,23.5,0,0,25,26,25,25,25,27,25,25,26,,,,,,,25.444444444444443,0.5277777777777777,9,-0.11111111111111427
2504202,46.2,23.4,0,0,25,26,25,25,25,27,25,25,26,,,,,,,25.444444444444443,0.5277777777777777,9,0.0
2506191,46.2,23.4,0,0,25,26,25,25,25,26,25,25,26,,,,,,,25.333333333333332,0.25000000000000006,9,-0.11111111111111072
2508184,46.2,23.4,0,0,25,25,25,25,25,26,25,25,26,,,,,,,25.22222222222222,0.1944444444444444,9,-0.11111111111111072
2510178,46.2,23.4,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,-0.11111111111111072
2512169,46.2,23.5,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,0.0
2514162,46.1,23.6,0,0,25,25,25,25,25,25,25,25,26,,,,,,,25.11111111111111,0.11111111111111116,9,0.0
2516156,46.1,23.7,0,0,25,25,25,24,25,25,25,25,26,,,,,,,25.0,0.24999999999999983,9,-0.11111111111111072
2518148,46.0,23.6,0,0,25,25,25,24,25,25,25,25,26,,,,,,,25.0,0.24999999999999983,9,0.0
2520140,46.2,23.7,0,0,25,25,24,24,25,25,24,25,26,,,,,,,24.77777777777778,0.4444444444444445,9,-0.22222222222222143
2522132,46.0,23.7,0,0,25,25,24,25,25,25,24,25,26,,,,,,,24.88888888888889,0.3611111111111114,9,0.11111111111111072
2524130,46.0,23.5,0,0,25,25,26,25,25,25,25,25,26,,,,,,,25.22222222222222,0.19444444444444448,9,0.33333333333333215
2526116,46.1,23.7,0,0,25,25,27,25,25,25,25,25,26,,,,,,,25.333333333333332,0.49999999999999956,9,0.11111111111111072
2528121,46.0,23.9,0,0,25,27,27,25,25,25,25,25,25,,,,,,,25.444444444444443,0.7777777777777782,9,0.11111111111111072
2530116,46.0,24.0,0,0,25,28,25,26,26,25,25,25,24,,,,,,,25.444444444444443,1.277777777777776,9,0.0
2532119,46.0,23.9,0,0,26,28,25,26,27,25,25,25,24,,,,,,,25.666666666666668,1.4999999999999962,9,0.22222222222222499
2534121,46.0,24.0,0,0,28,26,25,26,29,25,25,25,24,,,,,,,25.88888888888889,2.6111111111111103,9,0.22222222222222143
2536119,46.3,23.8,0,0,29,26,25,24,28,25,25,25,24,,,,,,,25.666666666666668,2.999999999999998,9,-0.22222222222222143
2538117,46.0,23.8,0,0,30,25,25,24,27,25,25,25,25,,,,,,,25.666666666666668,3.250000000000001,9,0.0
2540114,46.1,24.1,0,0,28,25,25,25,25,25,25,25,25,,,,,,,25.333333333333332,1.0,9,-0.3333333333333357
2542116,46.2,24.2,0,0,27,25,25,25,25,25,25,25,25,,,,,,,25.22222222222222,0.4444444444444443,9,-0.11111111111111072
2544115,46.2,24.1,0,0,25,25,25,25,25,25,25,25,25,,,,,,,25.0,0.0,9,-0.22222222222222143
2546115,46.2,23.8,0,0,25,25,25,25,25,25,24,27,25,,,,,,,25.11111111111111,0.6111111111111112,9,0.11111111111111072
2548115,46.2,23.7,0,0,25,25,24,25,25,25,24,27,25,,,,,,,25.0,0.7500000000000001,9,-0.11111111111111072
2550115,46.2,23.5,0,0,25,25,24,25,25,25,25,27,25,,,,,,,25.11111111111111,0.6111111111111109,9,0.11111111111111072
