Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,Sat_Count,SNR_Diff
97500,32.09811235,40.50386828,45,0,50,51,51,50,50,49,49,,,,,,,,,50.0,0.6666666666666653,7,0.0
97600,34.76062345,56.77994655,12,0,50,51,51,50,49,49,49,,,,,,,,,49.857142857142854,0.8095238095238102,7,-0.1428571428571459
97700,30.41140651,40.22835967,21,0,51,49,49,51,50,48,50,,,,,,,,,49.714285714285715,1.2380952380952375,7,-0.1428571428571388
97800,33.97092998,54.07399559,0,0,51,49,48,52,49,49,52,,,,,,,,,50.0,2.6666666666666665,7,0.2857142857142847
97900,34.77474279,59.40514219,4,0,51,49,49,51,49,50,52,,,,,,,,,50.142857142857146,1.476190476190479,7,0.1428571428571459
98000,32.67395113,48.75322656,98,0,50,49,49,52,50,51,51,,,,,,,,,50.285714285714285,1.2380952380952384,7,0.1428571428571388
98100,36.16729763,44.6994681,24,0,50,49,49,51,50,50,50,,,,,,,,,49.857142857142854,0.47619047619047644,7,-0.4285714285714306
98200,30.85278603,54.0974202,66,0,51,51,49,51,50,50,49,,,,,,,,,50.142857142857146,0.8095238095238079,7,0.2857142857142918
98300,30.60110225,56.34256284,84,0,50,52,50,50,48,50,49,,,,,,,,,49.857142857142854,1.4761904761904752,7,-0.2857142857142918
98400,35.82551005,50.92860632,55,0,50,51,51,50,49,51,51,,,,,,,,,50.42857142857143,0.6190476190476187,7,0.5714285714285765
98500,33.96393053,59.34070551,15,0,50,51,50,49,50,49,51,,,,,,,,,50.0,0.6666666666666673,7,-0.4285714285714306
98600,35.50721917,41.03337443,73,0,50,50,50,49,51,50,51,,,,,,,,,50.142857142857146,0.47619047619047566,7,0.1428571428571459
98700,33.47861871,50.09591197,60,0,49,50,49,50,50,50,50,,,,,,,,,49.714285714285715,0.23809523809523733,7,-0.4285714285714306
98800,31.97121627,54.36907895,73,0,49,49,50,50,50,51,50,,,,,,,,,49.857142857142854,0.4761904761904745,7,0.1428571428571388
98900,36.55281854,57.25280942,77,0,49,50,49,50,49,52,50,,,,,,,,,49.857142857142854,1.1428571428571455,7,0.0
99000,36.39532703,43.58511224,98,0,50,51,50,49,50,50,50,,,,,,,,,50.0,0.3333333333333339,7,0.1428571428571459
99100,35.55757177,56.00006964,57,0,50,51,50,48,51,49,50,,,,,,,,,49.857142857142854,1.142857142857144,7,-0.1428571428571459
99200,32.1771611,51.05414151,34,0,49,51,49,50,51,49,50,,,,,,,,,49.857142857142854,0.8095238095238094,7,0.0
99300,34.72184533,47.93107364,65,0,49,50,49,50,52,49,50,,,,,,,,,49.857142857142854,1.142857142857143,7,0.0
99400,32.88779118,42.63430057,7,0,48,49,49,51,50,50,49,,,,,,,,,49.42857142857143,0.9523809523809538,7,-0.4285714285714235
99500,30.73265659,57.30591518,90,0,48,47,49,51,51,49,49,,,,,,,,,49.142857142857146,2.1428571428571423,7,-0.2857142857142847
99600,37.3385086,43.14546416,12,0,49,48,49,51,51,48,48,,,,,,,,,49.142857142857146,1.8095238095238122,7,0.0
99700,31.09454905,46.19575718,33,0,50,49,49,51,51,47,47,,,,,,,,,49.142857142857146,2.80952380952381,7,0.0
99800,37.60189883,45.80091064,82,0,50,51,49,49,51,48,46,,,,,,,,,49.142857142857146,3.1428571428571384,7,0.0
99900,33.56804618,57.42828068,60,0,50,51,50,51,51,48,46,,,,,,,,,49.57142857142857,3.6190476190476275,7,0.4285714285714235
100000,31.48106343,53.45405988,39,0,51,51,51,52,51,49,46,,,,,,,,,50.142857142857146,4.142857142857149,7,0.5714285714285765
100100,34.33520758,55.93362794,47,0,51,50,51,52,50,50,46,,,,,,,,,50.0,3.6666666666666643,7,-0.1428571428571459
100200,36.98356669,45.00935798,85,0,50,50,51,50,51,52,48,,,,,,,,,50.285714285714285,1.571428571428571,7,0.2857142857142847
100300,35.85779909,52.49748199,34,0,49,49,50,49,50,53,50,,,,,,,,,50.0,2.0000000000000004,7,-0.2857142857142847
100400,36.45248918,51.43491966,87,0,50,51,51,49,52,52,51,,,,,,,,,50.857142857142854,1.1428571428571412,7,0.8571428571428541
100500,35.27026693,56.65660754,9,0,51,51,50,51,52,51,52,,,,,,,,,51.142857142857146,0.4761904761904754,7,0.2857142857142918
100600,35.53821252,58.12174121,78,0,51,52,51,50,51,49,52,,,,,,,,,50.857142857142854,1.142857142857144,7,-0.2857142857142918
100700,36.79356521,40.24313543,85,0,51,51,51,51,49,47,53,,,,,,,,,50.42857142857143,3.619047619047619,7,-0.4285714285714235
100800,31.99734407,53.48039838,18,0,50,51,50,49,49,47,53,,,,,,,,,49.857142857142854,3.4761904761904776,7,-0.5714285714285765
100900,33.91539971,41.03671598,43,0,50,51,49,50,48,47,54,,,,,,,,,49.857142857142854,5.142857142857139,7,0.0
101000,31.76967553,50.9771733,17,0,50,50,48,50,49,49,54,,,,,,,,,50.0,3.666666666666675,7,0.1428571428571459
101100,37.90134406,45.75265458,71,0,48,50,48,50,48,50,54,,,,,,,,,49.714285714285715,4.57142857142857,7,-0.2857142857142847
101200,37.55247472,46.13553199,54,0,48,50,49,51,49,50,54,,,,,,,,,50.142857142857146,3.809523809523807,7,0.4285714285714306
101300,30.31541449,47.05917007,64,0,48,50,51,51,49,50,54,,,,,,,,,50.42857142857143,3.619047619047626,7,0.2857142857142847
101400,35.64460138,52.42584898,20,0,49,51,51,51,48,51,54,,,,,,,,,50.714285714285715,3.5714285714285716,7,0.2857142857142847
101500,37.40198654,46.68099931,21,0,50,51,50,49,48,52,54,,,,,,,,,50.57142857142857,3.9523809523809543,7,-0.1428571428571459
101600,31.44460276,54.65398101,4,0,50,52,49,49,50,52,54,,,,,,,,,50.857142857142854,3.4761904761904727,7,0.2857142857142847
101700,34.54356184,48.09054771,32,0,49,52,50,47,52,52,53,,,,,,,,,50.714285714285715,4.57142857142857,7,-0.1428571428571388
101800,37.32390638,41.36706401,56,0,49,51,50,50,52,52,53,,,,,,,,,51.0,2.000000000000002,7,0.2857142857142847
101900,30.27156783,55.67519685,86,0,49,51,50,50,50,51,52,,,,,,,,,50.42857142857143,0.9523809523809549,7,-0.5714285714285694
102000,35.57936214,45.71516649,67,0,50,51,49,51,50,51,52,,,,,,,,,50.57142857142857,0.9523809523809499,7,0.1428571428571388
102100,32.37879206,48.65533759,44,0,49,51,50,50,50,51,51,,,,,,,,,50.285714285714285,0.5714285714285722,7,-0.2857142857142847
102200,37.39516956,53.70887766,95,0,50,50,49,49,50,51,51,,,,,,,,,50.0,0.6666666666666647,7,-0.2857142857142847
102300,37.76846596,46.64912314,72,0,48,50,51,50,49,50,51,,,,,,,,,49.857142857142854,1.1428571428571417,7,-0.1428571428571459
102400,37.55413191,41.13171312,93,0,50,49,51,50,50,50,51,,,,,,,,,50.142857142857146,0.47619047619047566,7,0.2857142857142918
102500,33.79371373,47.47842094,53,0,49,51,51,52,49,51,50,,,,,,,,,50.42857142857143,1.2857142857142847,7,0.2857142857142847
102600,36.89634121,58.88897165,26,0,50,50,50,51,50,50,50,,,,,,,,,50.142857142857146,0.1428571428571434,7,-0.2857142857142847
102700,36.75639519,52.83468795,5,0,50,50,49,51,49,51,50,,,,,,,,,50.0,0.6666666666666666,7,-0.1428571428571459
102800,32.55280379,53.42958297,73,0,50,49,49,50,52,50,50,,,,,,,,,50.0,1.0,7,0.0
102900,36.63132379,52.64564307,12,0,51,50,48,51,52,50,50,,,,,,,,,50.285714285714285,1.5714285714285705,7,0.2857142857142847
103000,30.29606108,43.97984278,30,0,50,51,48,50,51,51,50,,,,,,,,,50.142857142857146,1.1428571428571421,7,-0.1428571428571388
103100,34.77015903,48.36667728,53,0,49,50,50,50,50,50,50,,,,,,,,,49.857142857142854,0.1428571428571437,7,-0.2857142857142918
103200,31.8400707,55.01879597,56,0,48,51,50,49,50,52,49,,,,,,,,,49.857142857142854,1.8095238095238084,7,0.0
103300,30.96453509,42.02745795,60,0,49,51,50,50,49,51,49,,,,,,,,,49.857142857142854,0.809523809523809,7,0.0
103400,30.61562561,45.55705552,17,0,50,53,50,50,49,51,49,,,,,,,,,50.285714285714285,1.9047619047619042,7,0.4285714285714306
103500,35.57031021,45.52638217,38,0,50,51,50,50,47,50,50,,,,,,,,,49.714285714285715,1.5714285714285718,7,-0.5714285714285694
103600,32.71899971,48.64037855,62,0,50,51,51,49,47,49,51,,,,,,,,,49.714285714285715,2.2380952380952386,7,0.0
103700,35.79813417,59.60737482,97,0,49,50,49,49,48,49,52,,,,,,,,,49.42857142857143,1.6190476190476184,7,-0.2857142857142847
103800,30.52285073,41.35005093,73,0,50,52,47,48,50,49,53,,,,,,,,,49.857142857142854,4.476190476190478,7,0.4285714285714235
103900,32.5223227,50.37401989,92,0,50,51,47,48,49,49,53,,,,,,,,,49.57142857142857,3.9523809523809557,7,-0.2857142857142847
104000,34.31593034,43.58729364,76,0,52,50,47,49,49,49,53,,,,,,,,,49.857142857142854,4.142857142857145,7,0.2857142857142847
104100,36.32578532,59.41353091,59,0,50,50,49,51,49,50,51,,,,,,,,,50.0,0.6666666666666686,7,0.1428571428571459
104200,32.55002002,42.26607009,19,0,50,51,49,52,50,51,50,,,,,,,,,50.42857142857143,0.9523809523809526,7,0.4285714285714306
104300,35.00713101,48.07202005,67,0,49,51,51,51,50,52,50,,,,,,,,,50.57142857142857,0.9523809523809522,7,0.1428571428571388
104400,37.08782199,54.7576997,62,0,50,52,51,50,49,52,50,,,,,,,,,50.57142857142857,1.2857142857142858,7,0.0
104500,34.92690551,54.09108856,60,0,49,50,51,49,49,52,50,,,,,,,,,50.0,1.333333333333333,7,-0.5714285714285694
104600,31.8636758,48.45457274,49,0,50,50,51,49,49,50,50,,,,,,,,,49.857142857142854,0.4761904761904761,7,-0.1428571428571459
104700,30.19520625,46.93048336,53,0,50,49,51,49,49,50,50,,,,,,,,,49.714285714285715,0.571428571428571,7,-0.1428571428571388
104800,36.96079099,47.95224757,33,0,50,49,51,49,51,50,50,,,,,,,,,50.0,0.6666666666666666,7,0.2857142857142847
104900,30.17015529,45.28552526,52,0,49,50,51,49,51,50,50,,,,,,,,,50.0,0.6666666666666666,7,0.0
105000,36.99761338,44.10665877,20,0,49,50,50,48,51,49,51,,,,,,,,,49.714285714285715,1.2380952380952372,7,-0.2857142857142847
105100,34.23149707,49.66079395,81,0,51,52,50,48,49,49,51,,,,,,,,,50.0,2.0,7,0.2857142857142847
105200,37.51254159,45.37067512,19,0,52,52,49,48,49,49,52,,,,,,,,,50.142857142857146,3.142857142857141,7,0.1428571428571459
105300,36.39026589,45.7492333,8,0,52,52,49,49,50,49,52,,,,,,,,,50.42857142857143,2.285714285714287,7,0.2857142857142847
105400,37.98347288,53.13512127,44,0,50,50,49,49,49,50,52,,,,,,,,,49.857142857142854,1.1428571428571435,7,-0.5714285714285765
105500,32.80569452,59.37074663,66,0,52,50,51,50,49,50,51,,,,,,,,,50.42857142857143,0.9523809523809526,7,0.5714285714285765
105600,36.13750631,52.07274401,44,0,50,50,50,51,49,51,51,,,,,,,,,50.285714285714285,0.5714285714285722,7,-0.1428571428571459
105700,33.21544731,41.53958934,28,0,50,50,50,52,50,51,51,,,,,,,,,50.57142857142857,0.6190476190476192,7,0.2857142857142847
105800,33.83900496,41.51167228,56,0,48,51,49,50,50,52,52,,,,,,,,,50.285714285714285,2.2380952380952377,7,-0.2857142857142847
105900,35.02004371,59.02846442,35,0,47,50,51,50,49,51,52,,,,,,,,,50.0,2.6666666666666674,7,-0.2857142857142847
106000,36.98941691,45.94581581,93,0,48,49,51,51,50,48,53,,,,,,,,,50.0,3.333333333333331,7,0.0
106100,37.87266775,41.84133972,92,0,49,48,50,52,51,48,53,,,,,,,,,50.142857142857146,3.809523809523812,7,0.1428571428571459
106200,36.14618731,51.98089174,50,0,50,49,49,52,50,48,54,,,,,,,,,50.285714285714285,4.238095238095239,7,0.1428571428571388
106300,33.34213426,52.47297557,33,0,50,50,50,51,50,50,53,,,,,,,,,50.57142857142857,1.2857142857142818,7,0.2857142857142847
106400,33.37085602,52.9700964,74,0,52,50,50,49,49,49,51,,,,,,,,,50.0,1.3333333333333324,7,-0.5714285714285694
106500,35.90065841,45.34804056,4,0,52,49,51,48,50,49,49,,,,,,,,,49.714285714285715,1.904761904761905,7,-0.2857142857142847
106600,31.91021717,40.30221368,47,0,52,49,50,49,51,48,49,,,,,,,,,49.714285714285715,1.904761904761907,7,0.0
106700,30.88379291,59.30030739,34,0,50,48,50,49,50,50,49,,,,,,,,,49.42857142857143,0.6190476190476192,7,-0.2857142857142847
106800,32.83697726,45.01786091,92,0,50,48,50,50,49,49,49,,,,,,,,,49.285714285714285,0.5714285714285701,7,-0.1428571428571459
106900,32.29791193,53.52052576,1,0,50,48,50,49,47,50,49,,,,,,,,,49.0,1.3333333333333324,7,-0.2857142857142847
107000,32.37046496,54.1325974,55,0,50,48,53,50,51,50,50,,,,,,,,,50.285714285714285,2.238095238095236,7,1.2857142857142847
107100,31.86886201,52.20014834,74,0,51,49,51,49,50,50,50,,,,,,,,,50.0,0.6666666666666666,7,-0.2857142857142847
107200,30.33674552,46.25814788,49,0,52,49,52,49,52,49,50,,,,,,,,,50.42857142857143,2.285714285714286,7,0.4285714285714306
107300,30.14299148,45.42192508,9,0,52,50,49,49,50,48,49,,,,,,,,,49.57142857142857,1.6190476190476188,7,-0.8571428571428612
107400,37.90177912,51.95336565,97,0,49,50,50,49,50,48,49,,,,,,,,,49.285714285714285,0.5714285714285724,7,-0.2857142857142847
107500,33.42218507,57.32191267,52,0,48,51,50,49,49,48,48,,,,,,,,,49.0,1.333333333333332,7,-0.2857142857142847
107600,33.07461318,58.93467458,61,0,50,52,49,50,50,50,49,,,,,,,,,50.0,1.0000000000000033,7,1.0
107700,35.43717826,42.11811609,24,0,51,51,49,51,52,50,49,,,,,,,,,50.42857142857143,1.2857142857142845,7,0.4285714285714306
107800,31.7460311,43.09657225,48,0,52,50,48,51,54,49,51,,,,,,,,,50.714285714285715,3.9047619047619038,7,0.2857142857142847
107900,37.59968947,58.89472518,43,0,52,49,49,49,52,49,52,,,,,,,,,50.285714285714285,2.571428571428571,7,-0.4285714285714306
108000,36.29076012,54.73070457,7,0,52,50,50,48,52,49,52,,,,,,,,,50.42857142857143,2.61904761904762,7,0.1428571428571459
108100,30.71528802,57.6598765,11,0,50,50,51,50,50,51,52,,,,,,,,,50.57142857142857,0.6190476190476163,7,0.1428571428571388
108200,33.34064621,44.05265268,84,0,48,50,51,51,50,50,52,,,,,,,,,50.285714285714285,1.571428571428573,7,-0.2857142857142847
108300,37.03294646,51.75171742,24,0,48,50,51,52,49,50,52,,,,,,,,,50.285714285714285,2.23809523809524,7,0.0
108400,37.55785618,54.02279189,19,0,48,50,50,51,49,52,52,,,,,,,,,50.285714285714285,2.2380952380952372,7,0.0
108500,33.73921209,53.60223771,50,0,50,49,50,51,49,53,52,,,,,,,,,50.57142857142857,2.2857142857142914,7,0.2857142857142847
108600,34.90729111,48.16303382,77,0,49,49,49,51,50,53,52,,,,,,,,,50.42857142857143,2.6190476190476137,7,-0.1428571428571388
108700,31.33627157,40.30789783,6,0,49,49,50,51,50,52,52,,,,,,,,,50.42857142857143,1.6190476190476222,7,0.0
108800,37.92934901,51.65852114,58,0,49,50,50,50,51,51,51,,,,,,,,,50.285714285714285,0.5714285714285725,7,-0.1428571428571459
108900,31.85337361,45.06203078,12,0,50,51,51,49,51,51,51,,,,,,,,,50.57142857142857,0.6190476190476192,7,0.2857142857142847
109000,37.54185419,49.00508492,4,0,50,51,50,49,51,51,51,,,,,,,,,50.42857142857143,0.6190476190476181,7,-0.1428571428571388
109100,35.19717319,59.1516203,5,0,50,51,49,50,52,52,51,,,,,,,,,50.714285714285715,1.2380952380952397,7,0.2857142857142847
109200,34.86189436,47.98070635,83,0,50,51,49,50,52,52,51,,,,,,,,,50.714285714285715,1.2380952380952397,7,0.0
109300,34.10150809,56.79603213,12,0,49,52,49,51,53,51,51,,,,,,,,,50.857142857142854,2.1428571428571446,7,0.1428571428571388
109400,31.84535849,43.77081211,5,0,49,51,48,51,53,49,51,,,,,,,,,50.285714285714285,2.9047619047619055,7,-0.5714285714285694
109500,31.41222426,53.44920996,44,0,49,51,48,52,51,48,51,,,,,,,,,50.0,2.666666666666668,7,-0.2857142857142847
109600,31.76388967,59.54013909,84,0,50,50,49,50,50,50,51,,,,,,,,,50.0,0.33333333333333554,7,0.0
109700,31.4915061,42.03786202,26,0,51,49,50,49,49,51,50,,,,,,,,,49.857142857142854,0.8095238095238088,7,-0.1428571428571459
109800,36.23667579,40.16639884,42,0,51,49,49,49,49,51,50,,,,,,,,,49.714285714285715,0.9047619047619051,7,-0.1428571428571388
109900,32.80100207,48.67165585,4,0,51,50,48,49,50,51,50,,,,,,,,,49.857142857142854,1.1428571428571406,7,0.1428571428571388
110000,30.46274141,41.85250966,45,0,49,51,48,50,51,51,50,,,,,,,,,50.0,1.333333333333335,7,0.1428571428571459
110100,37.75282104,54.96768699,58,0,50,50,49,49,51,50,50,,,,,,,,,49.857142857142854,0.4761904761904767,7,-0.1428571428571459
110200,37.07028708,58.29097328,57,0,50,50,51,48,50,49,50,,,,,,,,,49.714285714285715,0.9047619047619047,7,-0.1428571428571388
110300,37.42201827,48.68041945,33,0,50,49,52,48,51,50,51,,,,,,,,,50.142857142857146,1.8095238095238086,7,0.4285714285714306
110400,37.95926258,45.17423284,32,0,48,50,53,49,51,51,51,,,,,,,,,50.42857142857143,2.6190476190476164,7,0.2857142857142847
110500,31.39116199,48.68806638,11,0,49,50,52,50,52,52,51,,,,,,,,,50.857142857142854,1.4761904761904738,7,0.4285714285714235
110600,33.16993615,54.46895636,37,0,49,50,51,52,51,52,51,,,,,,,,,50.857142857142854,1.1428571428571417,7,0.0
110700,36.06590781,40.18108323,10,0,50,49,49,52,50,51,50,,,,,,,,,50.142857142857146,1.1428571428571426,7,-0.7142857142857082
110800,35.56816494,51.78907979,77,0,49,49,48,52,51,50,50,,,,,,,,,49.857142857142854,1.8095238095238113,7,-0.2857142857142918
110900,31.23116725,52.2658337,97,0,49,49,50,50,51,49,50,,,,,,,,,49.714285714285715,0.5714285714285711,7,-0.1428571428571388
111000,36.526665,52.75376494,97,0,49,50,50,50,51,49,49,,,,,,,,,49.714285714285715,0.5714285714285725,7,0.0
111100,31.79552457,44.8404416,87,0,47,50,50,50,50,52,48,,,,,,,,,49.57142857142857,2.61904761904762,7,-0.1428571428571459
111200,31.79054092,54.28105447,60,0,48,51,48,50,51,53,47,,,,,,,,,49.714285714285715,4.57142857142857,7,0.1428571428571459
111300,34.29579538,41.82782973,70,0,49,52,49,50,51,53,47,,,,,,,,,50.142857142857146,4.142857142857143,7,0.4285714285714306
111400,34.74351948,43.98540673,29,0,52,51,50,51,51,51,48,,,,,,,,,50.57142857142857,1.619047619047618,7,0.4285714285714235
111500,34.64068966,57.54940093,63,0,51,50,51,50,51,51,49,,,,,,,,,50.42857142857143,0.6190476190476203,7,-0.1428571428571388
111600,30.7318947,54.77446301,46,0,51,49,50,48,51,51,49,,,,,,,,,49.857142857142854,1.476190476190477,7,-0.5714285714285765
111700,37.0196869,40.27491108,48,0,48,49,50,47,52,53,49,,,,,,,,,49.714285714285715,4.571428571428568,7,-0.1428571428571388
111800,32.12480034,44.96752521,76,0,49,51,49,49,50,53,50,,,,,,,,,50.142857142857146,2.1428571428571392,7,0.4285714285714306
111900,31.03611937,44.28812966,28,0,49,51,50,50,50,53,50,,,,,,,,,50.42857142857143,1.6190476190476193,7,0.2857142857142847
112000,37.10998464,45.41612656,32,0,50,51,50,51,50,51,50,,,,,,,,,50.42857142857143,0.28571428571428586,7,0.0
112100,37.64521199,44.95119541,92,0,49,50,50,51,51,49,50,,,,,,,,,50.0,0.6666666666666673,7,-0.4285714285714306
112200,36.89702094,41.25052591,6,0,49,50,50,51,51,48,50,,,,,,,,,49.857142857142854,1.1428571428571446,7,-0.1428571428571459
112300,36.4761286,49.17881033,49,0,47,49,50,48,50,48,50,,,,,,,,,48.857142857142854,1.476190476190478,7,-1.0
112400,35.24193585,54.6546695,91,0,46,48,49,48,50,48,51,,,,,,,,,48.57142857142857,2.6190476190476146,7,-0.2857142857142847
112500,34.40685896,52.13463449,61,0,47,48,49,49,49,50,51,,,,,,,,,49.0,1.6666666666666685,7,0.4285714285714306
112600,30.69589408,53.45743337,55,0,48,47,49,50,49,52,51,,,,,,,,,49.42857142857143,2.952380952380947,7,0.4285714285714306
112700,33.2676257,41.62298357,25,0,49,48,51,50,50,53,51,,,,,,,,,50.285714285714285,2.5714285714285654,7,0.8571428571428541
112800,32.98150814,59.0298142,34,0,50,50,52,50,51,53,51,,,,,,,,,51.0,1.3333333333333333,7,0.7142857142857153
112900,32.07803027,56.76983668,85,0,51,52,52,50,52,52,50,,,,,,,,,51.285714285714285,0.9047619047619045,7,0.2857142857142847
113000,35.78736091,56.10180637,56,0,51,50,51,50,51,52,50,,,,,,,,,50.714285714285715,0.5714285714285708,7,-0.5714285714285694
113100,33.96700588,56.4596761,51,0,49,49,50,51,50,50,50,,,,,,,,,49.857142857142854,0.47619047619047583,7,-0.8571428571428612
113200,30.64836973,58.65421016,10,0,48,48,50,51,50,48,49,,,,,,,,,49.142857142857146,1.476190476190477,7,-0.7142857142857082
113300,31.76146562,50.88507932,2,0,48,49,49,50,51,48,49,,,,,,,,,49.142857142857146,1.142857142857143,7,0.0
113400,35.46607011,44.00564036,96,0,49,50,50,49,52,50,49,,,,,,,,,49.857142857142854,1.1428571428571423,7,0.7142857142857082
113500,30.60904688,52.33567216,38,0,49,51,50,48,52,50,49,,,,,,,,,49.857142857142854,1.809523809523809,7,0.0
113600,36.80965531,54.85762987,60,0,49,51,51,49,51,50,48,,,,,,,,,49.857142857142854,1.476190476190479,7,0.0
113700,33.96117222,54.75834787,8,0,49,50,50,49,51,50,49,,,,,,,,,49.714285714285715,0.571428571428571,7,-0.1428571428571388
113800,33.84469262,50.42898048,68,0,49,51,50,52,50,50,49,,,,,,,,,50.142857142857146,1.1428571428571406,7,0.4285714285714306
113900,34.73926228,41.36917439,93,0,49,53,49,51,50,50,50,,,,,,,,,50.285714285714285,1.9047619047619044,7,0.1428571428571388
114000,36.59744773,47.42225877,58,0,50,53,49,51,50,49,50,,,,,,,,,50.285714285714285,1.904761904761905,7,0.0
114100,32.78247366,58.41533217,13,0,50,53,50,50,51,50,50,,,,,,,,,50.57142857142857,1.2857142857142847,7,0.2857142857142847
114200,35.42412922,51.6889782,58,0,51,53,51,49,51,50,50,,,,,,,,,50.714285714285715,1.5714285714285712,7,0.1428571428571459
114300,34.52585571,50.76663887,77,0,50,51,51,48,50,50,51,,,,,,,,,50.142857142857146,1.1428571428571417,7,-0.5714285714285694
114400,32.13622616,45.37707029,41,0,49,51,52,49,48,50,51,,,,,,,,,50.0,2.0000000000000018,7,-0.1428571428571459
114500,37.02903989,47.3689784,88,0,49,50,50,49,48,49,51,,,,,,,,,49.42857142857143,0.9523809523809513,7,-0.5714285714285694
114600,36.37940817,57.90692178,65,0,49,50,50,50,49,50,50,,,,,,,,,49.714285714285715,0.23809523809523792,7,0.2857142857142847
114700,35.26761468,53.32926095,90,0,50,50,49,50,50,51,50,,,,,,,,,50.0,0.33333333333333365,7,0.2857142857142847
114800,36.80465383,55.74774054,62,0,48,49,50,50,49,51,49,,,,,,,,,49.42857142857143,0.952380952380952,7,-0.5714285714285694
114900,36.93835361,49.08690846,13,0,50,49,51,49,48,50,49,,,,,,,,,49.42857142857143,0.9523809523809522,7,0.0
115000,35.66690381,52.60494439,31,0,50,50,49,49,49,50,50,,,,,,,,,49.57142857142857,0.2857142857142853,7,0.1428571428571388
115100,36.69610663,44.96767217,20,0,50,51,50,49,51,50,51,,,,,,,,,50.285714285714285,0.5714285714285704,7,0.7142857142857153
115200,35.57977169,54.10921661,91,0,48,51,50,50,53,50,51,,,,,,,,,50.42857142857143,2.2857142857142874,7,0.1428571428571459
115300,35.44112617,48.55202667,76,0,49,50,50,51,51,51,50,,,,,,,,,50.285714285714285,0.5714285714285711,7,-0.1428571428571459
115400,34.94889103,48.8509103,68,0,50,51,50,51,51,51,50,,,,,,,,,50.57142857142857,0.28571428571428625,7,0.2857142857142847
115500,36.02173312,52.98644649,30,0,50,50,49,50,49,52,50,,,,,,,,,50.0,0.9999999999999994,7,-0.5714285714285694
115600,31.26884084,58.72561243,18,0,47,50,50,50,50,52,49,,,,,,,,,49.714285714285715,2.2380952380952395,7,-0.2857142857142847
115700,37.04696607,41.28012693,76,0,47,49,49,49,49,51,48,,,,,,,,,48.857142857142854,1.4761904761904745,7,-0.8571428571428612
115800,36.97474822,56.49486475,47,0,48,50,51,49,50,52,48,,,,,,,,,49.714285714285715,2.2380952380952386,7,0.8571428571428612
115900,30.23397826,45.84766221,23,0,50,50,51,51,51,51,47,,,,,,,,,50.142857142857146,2.1428571428571463,7,0.4285714285714306
116000,36.606534,48.87838909,62,0,49,50,51,50,51,51,46,,,,,,,,,49.714285714285715,3.2380952380952395,7,-0.4285714285714306
116100,31.03095894,40.43826658,4,0,48,49,50,50,51,49,46,,,,,,,,,49.0,2.6666666666666665,7,-0.7142857142857153
116200,32.68095083,46.02092156,33,0,48,47,50,49,50,49,46,,,,,,,,,48.42857142857143,2.285714285714281,7,-0.5714285714285694
116300,35.94806605,50.05262485,47,0,50,48,49,49,51,48,46,,,,,,,,,48.714285714285715,2.5714285714285707,7,0.2857142857142847
116400,31.28607917,41.12352155,15,0,50,49,49,49,51,50,46,,,,,,,,,49.142857142857146,2.4761904761904803,7,0.4285714285714306
116500,36.54373619,49.82191459,98,0,50,51,49,50,50,50,46,,,,,,,,,49.42857142857143,2.6190476190476204,7,0.2857142857142847
116600,36.65707342,58.54221258,21,0,50,50,50,49,50,50,47,,,,,,,,,49.42857142857143,1.2857142857142818,7,0.0
116700,34.05974187,42.10786436,13,0,51,49,51,50,48,48,48,,,,,,,,,49.285714285714285,1.9047619047619024,7,-0.1428571428571459
116800,30.05108697,55.28881456,20,0,51,48,52,50,49,49,49,,,,,,,,,49.714285714285715,1.9047619047619049,7,0.4285714285714306
116900,32.29630507,48.19342107,77,0,49,48,52,50,49,50,49,,,,,,,,,49.57142857142857,1.6190476190476213,7,-0.1428571428571459
117000,34.93541535,53.10347429,43,0,48,49,50,48,50,51,48,,,,,,,,,49.142857142857146,1.4761904761904765,7,-0.4285714285714235
117100,37.84948942,45.20473196,57,0,49,49,50,47,49,51,48,,,,,,,,,49.0,1.6666666666666685,7,-0.1428571428571459
117200,35.05450822,43.18984525,2,0,50,50,50,48,48,50,48,,,,,,,,,49.142857142857146,1.1428571428571441,7,0.1428571428571459
117300,32.07842865,43.20925229,3,0,50,50,50,51,47,49,48,,,,,,,,,49.285714285714285,1.9047619047619053,7,0.1428571428571388
117400,35.07204562,41.40983891,45,0,49,51,50,52,48,49,48,,,,,,,,,49.57142857142857,2.2857142857142883,7,0.2857142857142847
117500,34.31988304,43.7129341,82,0,48,50,51,51,48,50,48,,,,,,,,,49.42857142857143,1.9523809523809554,7,-0.1428571428571388
117600,36.23876316,53.2843877,89,0,49,50,53,49,49,52,48,,,,,,,,,50.0,3.3333333333333344,7,0.5714285714285694
117700,30.85584511,57.63381224,9,0,48,51,53,48,50,51,49,,,,,,,,,50.0,3.333333333333334,7,0.0
117800,36.08822322,56.28251371,54,0,51,52,52,50,50,50,49,,,,,,,,,50.57142857142857,1.285714285714288,7,0.5714285714285694
117900,34.33013263,53.7026862,91,0,50,51,52,49,51,49,49,,,,,,,,,50.142857142857146,1.476190476190478,7,-0.4285714285714235
