Time(ms),Temp(C),Humidity(%),RainAnalog,RainDigital,SNR1,SNR2,SNR3,SNR4,SNR5,SNR6,SNR7,SNR8,SNR9,SNR10,SNR11,SNR12,SNR13,SNR14,SNR15,Mean_SNR,SNR_Var,SNR_Diff,Sat_Count
98100,26.99389701,75.23504532,422,1,42,39,41,40,44,43,40,43,,,,,,,,41.5,3.142857142857141,0.125,8
98200,27.04046719,61.97236039,388,1,43,39,41,40,44,43,39,42,,,,,,,,41.375,3.696428571428572,-0.125,8
98300,30.42708381,79.64222811,430,1,43,36,41,39,42,42,38,42,,,,,,,,40.375,5.982142857142855,-1.0,8
98400,25.90005852,77.50178535,387,1,42,38,41,38,41,42,42,41,,,,,,,,40.625,2.8392857142857113,0.25,8
98500,30.76075164,70.66923204,366,1,42,41,41,38,40,40,44,41,,,,,,,,40.875,2.9821428571428616,0.25,8
98600,29.37622506,67.0436713,405,1,41,42,40,40,40,40,46,41,,,,,,,,41.25,4.214285714285715,0.375,8
98700,28.77358636,70.53686072,481,1,42,41,41,41,37,41,44,40,,,,,,,,40.875,3.839285714285714,-0.375,8
98800,26.60376568,74.68603666,495,1,42,41,40,39,40,42,43,40,,,,,,,,40.875,1.8392857142857157,0.0,8
98900,30.50457719,75.12659957,389,1,42,43,40,39,40,42,44,40,,,,,,,,41.25,3.0714285714285694,0.375,8
99000,30.63467163,61.47331997,584,1,41,46,40,41,41,43,44,39,,,,,,,,41.875,5.267857142857145,0.625,8
99100,28.38059308,76.0970819,379,1,41,44,43,42,39,43,44,39,,,,,,,,41.875,4.124999999999999,0.0,8
99200,27.72418282,72.82994163,514,1,42,44,43,43,38,42,43,38,,,,,,,,41.625,5.4107142857142865,-0.25,8
99300,26.72313286,60.81159228,324,1,45,43,44,43,39,40,44,38,,,,,,,,42.0,6.857142857142853,0.375,8
99400,30.27963812,66.26322412,499,1,44,43,44,43,41,39,44,38,,,,,,,,42.0,5.7142857142857215,0.0,8
99500,29.47616346,70.21282737,438,1,44,43,42,40,43,40,44,39,,,,,,,,41.875,3.8392857142857144,-0.125,8
99600,26.44641721,63.76902984,471,1,41,39,41,39,43,41,43,39,,,,,,,,40.75,2.7857142857142847,-1.125,8
99700,30.56127656,63.10481058,355,1,41,41,41,40,44,42,40,39,,,,,,,,41.0,2.2857142857142856,0.25,8
99800,31.17543719,60.28562329,430,1,40,41,42,38,42,42,40,38,,,,,,,,40.375,2.839285714285714,-0.625,8
99900,25.41473084,78.23101267,530,1,42,43,43,38,42,41,40,39,,,,,,,,41.0,3.428571428571427,0.625,8
100000,30.40694447,61.1221591,530,1,42,42,42,37,40,40,41,39,,,,,,,,40.375,3.125,-0.625,8
100100,30.96961353,67.32022843,371,1,43,41,43,42,39,40,42,41,,,,,,,,41.375,1.982142857142858,1.0,8
100200,31.9405553,64.11543275,406,1,44,40,43,43,40,40,42,42,,,,,,,,41.75,2.499999999999999,0.375,8
100300,26.66321049,74.82066204,301,1,43,40,42,43,40,42,43,44,,,,,,,,42.125,2.124999999999998,0.375,8
100400,27.59702244,74.14369315,327,1,43,41,38,40,40,42,44,43,,,,,,,,41.375,3.9821428571428603,-0.75,8
100500,31.76333765,76.12444824,338,1,42,42,38,40,38,44,44,41,,,,,,,,41.125,5.553571428571431,-0.25,8
100600,25.65810885,72.33616602,388,1,45,42,38,41,39,43,42,38,,,,,,,,41.0,6.285714285714284,-0.125,8
100700,28.66595491,71.83306321,528,1,44,42,40,40,40,42,41,35,,,,,,,,40.5,6.857142857142857,-0.5,8
100800,28.54721206,68.14221431,453,1,44,41,39,39,43,38,42,34,,,,,,,,40.0,10.285714285714292,-0.5,8
100900,29.24583417,72.727174,538,1,43,42,39,40,42,37,43,34,,,,,,,,40.0,10.285714285714286,0.0,8
101000,27.3155483,62.3041117,526,1,44,41,41,39,43,37,42,35,,,,,,,,40.25,9.35714285714286,0.25,8
101100,31.48142662,73.69025698,476,1,44,42,41,39,40,39,41,36,,,,,,,,40.25,5.642857142857149,0.0,8
101200,26.89042883,62.07795516,450,1,43,40,41,38,42,42,42,37,,,,,,,,40.625,4.5535714285714315,0.375,8
101300,29.54786862,77.23479805,579,1,41,40,41,38,41,44,41,38,,,,,,,,40.5,3.7142857142857117,-0.125,8
101400,28.47148916,70.11365612,471,1,42,40,43,38,41,45,38,39,,,,,,,,40.75,6.214285714285715,0.25,8
101500,26.86671417,70.60713809,445,1,40,42,42,40,40,43,37,40,,,,,,,,40.5,3.428571428571427,-0.25,8
101600,26.32197657,71.69715204,561,1,41,43,43,42,39,40,38,42,,,,,,,,41.0,3.428571428571432,0.5,8
101700,31.69593487,75.52104998,321,1,39,43,43,43,38,39,40,44,,,,,,,,41.125,5.553571428571432,0.125,8
101800,28.92904023,69.56941242,497,1,41,42,45,43,38,39,41,46,,,,,,,,41.875,7.553571428571426,0.75,8
101900,29.22933639,68.55176147,334,1,42,41,44,41,41,40,42,46,,,,,,,,42.125,3.839285714285714,0.25,8
102000,30.48026821,65.76666914,546,1,43,41,42,39,42,40,42,45,,,,,,,,41.75,3.357142857142857,-0.375,8
102100,25.56858661,62.56078701,538,1,43,42,40,38,42,40,42,42,,,,,,,,41.125,2.6964285714285694,-0.625,8
102200,29.99634987,63.80685082,451,1,40,42,42,39,41,39,42,40,,,,,,,,40.625,1.696428571428571,-0.5,8
102300,26.15598096,60.01055687,498,1,40,40,43,41,42,38,44,40,,,,,,,,41.0,3.7142857142857144,0.375,8
102400,30.1833676,77.38843296,532,1,42,38,43,40,43,40,43,41,,,,,,,,41.25,3.357142857142857,0.25,8
102500,25.9893007,75.2991679,445,1,42,39,42,38,44,41,42,42,,,,,,,,41.25,3.642857142857142,0.0,8
102600,30.8274559,64.37364858,572,1,42,40,40,39,44,41,41,40,,,,,,,,40.875,2.4107142857142847,-0.375,8
102700,29.76711383,60.04780181,431,1,40,43,42,40,43,42,40,39,,,,,,,,41.125,2.410714285714287,0.25,8
102800,27.70123202,69.8423261,568,1,41,40,41,43,40,40,41,40,,,,,,,,40.75,1.0714285714285727,-0.375,8
102900,27.51184111,68.25146399,475,1,41,42,43,42,42,42,40,44,,,,,,,,42.0,1.4285714285714286,1.25,8
103000,26.04262944,75.52013243,428,1,41,42,43,41,43,40,41,45,,,,,,,,42.0,2.5714285714285716,0.0,8
103100,31.32837349,68.05791013,301,1,42,42,43,40,43,43,41,44,,,,,,,,42.25,1.642857142857143,0.25,8
103200,25.82970491,77.28225615,389,1,43,41,41,40,42,42,42,42,,,,,,,,41.625,0.8392857142857141,-0.625,8
103300,28.30454172,61.91676458,560,1,44,39,42,41,42,43,41,42,,,,,,,,41.75,2.214285714285714,0.125,8
103400,26.65562918,67.31716173,429,1,43,40,43,43,41,42,40,41,,,,,,,,41.625,1.6964285714285718,-0.125,8
103500,31.97429256,78.67881797,426,1,40,41,43,42,40,42,40,42,,,,,,,,41.25,1.357142857142857,-0.375,8
103600,29.10090836,60.23459245,447,1,41,43,40,41,43,42,42,42,,,,,,,,41.75,1.0714285714285712,0.5,8
103700,26.04709152,67.81578848,386,1,41,43,37,41,42,42,41,41,,,,,,,,41.0,3.1428571428571455,-0.75,8
103800,29.67294798,65.1940652,447,1,42,41,37,42,41,43,39,40,,,,,,,,40.625,3.6964285714285716,-0.375,8
103900,31.94126312,70.63721445,413,1,40,42,38,43,38,43,36,39,,,,,,,,39.875,6.696428571428579,-0.75,8
104000,29.23530296,65.57533601,573,1,42,43,39,42,40,42,37,40,,,,,,,,40.625,3.9821428571428608,0.75,8
104100,28.20165366,77.39816091,469,1,43,43,39,42,42,41,39,41,,,,,,,,41.25,2.499999999999997,0.625,8
104200,27.05289085,78.74276506,550,1,42,42,42,42,41,42,41,41,,,,,,,,41.625,0.2678571428571402,0.375,8
104300,25.6448639,76.98268594,506,1,41,41,43,42,39,43,42,41,,,,,,,,41.5,1.7142857142857155,-0.125,8
104400,26.59772409,67.9713569,364,1,41,42,44,42,39,43,43,41,,,,,,,,41.875,2.4107142857142847,0.375,8
104500,28.87534546,79.79867531,560,1,42,41,42,43,41,41,44,41,,,,,,,,41.875,1.267857142857143,0.0,8
104600,30.27649989,74.70072633,326,1,42,42,40,42,41,39,44,41,,,,,,,,41.375,2.267857142857142,-0.5,8
104700,31.14551623,67.11217873,435,1,39,42,39,42,41,40,45,40,,,,,,,,41.0,3.9999999999999987,-0.375,8
104800,30.55598575,61.87385642,372,1,38,44,37,42,39,39,44,40,,,,,,,,40.375,7.124999999999997,-0.625,8
104900,25.87825641,73.34092833,461,1,38,42,41,43,39,40,43,40,,,,,,,,40.75,3.357142857142857,0.375,8
105000,30.4142192,74.57134888,390,1,41,40,40,43,37,39,41,41,,,,,,,,40.25,3.0714285714285725,-0.5,8
105100,29.07123182,62.44918266,517,1,42,41,41,42,39,40,42,40,,,,,,,,40.875,1.2678571428571428,0.625,8
105200,28.2837529,70.99472704,581,1,39,43,39,42,40,41,42,40,,,,,,,,40.75,2.214285714285713,-0.125,8
105300,29.00934883,79.74175968,513,1,40,43,39,41,43,42,42,39,,,,,,,,41.125,2.6964285714285694,0.375,8
105400,25.0565273,66.52484205,407,1,40,42,40,41,42,43,42,38,,,,,,,,41.0,2.5714285714285707,-0.125,8
105500,25.4741117,66.03790045,480,1,43,41,40,40,41,44,42,38,,,,,,,,41.125,3.5535714285714284,0.125,8
105600,28.68094495,78.06604332,567,1,43,40,41,42,40,45,41,38,,,,,,,,41.25,4.499999999999999,0.125,8
105700,26.21533475,62.34832089,381,1,42,37,42,42,39,46,40,37,,,,,,,,40.625,9.125,-0.625,8
105800,28.81878666,78.67055007,335,1,41,37,42,42,40,44,40,37,,,,,,,,40.375,5.982142857142855,-0.25,8
105900,27.479495,75.58974121,339,1,42,41,42,40,41,42,40,38,,,,,,,,40.75,1.9285714285714302,0.375,8
106000,31.35188414,67.81680818,448,1,43,44,43,40,40,39,42,38,,,,,,,,41.125,4.696428571428571,0.375,8
106100,31.64778399,61.67095241,520,1,44,46,41,40,40,40,45,38,,,,,,,,41.75,8.214285714285714,0.625,8
106200,31.85848879,60.38349083,497,1,43,45,41,43,38,43,46,39,,,,,,,,42.25,7.642857142857144,0.5,8
106300,31.29256597,67.51662393,436,1,41,43,39,41,38,43,45,39,,,,,,,,41.125,5.839285714285717,-1.125,8
106400,31.90123596,74.10707169,519,1,40,43,40,43,38,42,44,40,,,,,,,,41.25,4.214285714285713,0.125,8
106500,29.94302988,69.75058427,490,1,38,40,39,40,38,39,43,40,,,,,,,,39.625,2.5535714285714297,-1.625,8
106600,31.72379596,74.77303786,488,1,39,41,41,41,39,38,42,40,,,,,,,,40.125,1.8392857142857142,0.5,8
106700,29.49254726,73.41141697,361,1,40,39,42,41,40,38,41,41,,,,,,,,40.25,1.6428571428571406,0.125,8
106800,30.66449945,71.45814379,394,1,43,40,41,41,41,39,41,41,,,,,,,,40.875,1.2678571428571443,0.625,8
106900,25.92336995,79.34998161,403,1,43,40,42,43,40,41,41,42,,,,,,,,41.5,1.4285714285714295,0.625,8
107000,29.77819711,74.56768869,542,1,44,42,41,41,40,43,41,43,,,,,,,,41.875,1.8392857142857153,0.375,8
107100,31.51772317,78.29226898,533,1,43,42,42,42,40,43,41,43,,,,,,,,42.0,1.1428571428571426,0.125,8
107200,28.78033769,64.84321129,376,1,43,42,39,40,43,43,41,43,,,,,,,,41.75,2.500000000000003,-0.25,8
107300,26.30773799,74.27279254,317,1,41,42,38,42,42,40,42,44,,,,,,,,41.375,3.125000000000001,-0.375,8
107400,28.68821993,71.95605727,530,1,41,42,37,42,42,40,42,44,,,,,,,,41.25,4.214285714285716,-0.125,8
107500,29.94858696,78.48592194,423,1,38,41,39,40,38,40,42,44,,,,,,,,40.25,4.214285714285713,-1.0,8
107600,30.38851949,70.20906035,366,1,39,43,41,40,38,42,44,44,,,,,,,,41.375,5.125,1.125,8
107700,28.66591407,65.59282758,335,1,41,43,41,41,36,44,44,44,,,,,,,,41.75,7.357142857142855,0.375,8
107800,26.52157617,67.69677921,304,1,42,42,40,43,38,44,42,45,,,,,,,,42.0,4.8571428571428585,0.25,8
107900,31.48682152,64.37659611,428,1,43,40,39,42,39,42,41,45,,,,,,,,41.375,4.26785714285714,-0.625,8
108000,30.41532192,64.39945999,402,1,42,40,40,40,42,41,41,45,,,,,,,,41.375,2.839285714285716,0.0,8
108100,26.8948188,69.40843172,509,1,41,41,41,40,42,39,41,46,,,,,,,,41.375,4.2678571428571415,0.0,8
108200,30.68269042,77.85137671,593,1,40,43,40,42,43,37,41,46,,,,,,,,41.5,7.142857142857143,0.125,8
108300,27.43503855,63.83738686,362,1,41,43,40,44,42,37,41,46,,,,,,,,41.75,7.357142857142857,0.25,8
108400,27.18701941,65.75740024,373,1,43,41,41,45,42,38,42,46,,,,,,,,42.25,6.214285714285713,0.5,8
108500,31.04153639,77.05976256,401,1,42,42,41,44,41,38,42,46,,,,,,,,42.0,5.428571428571429,-0.25,8
108600,31.11264645,66.78512555,440,1,40,42,41,43,41,39,42,47,,,,,,,,41.875,5.839285714285711,-0.125,8
108700,27.78936982,79.24826804,509,1,39,41,40,42,40,41,41,44,,,,,,,,41.0,2.285714285714287,-0.875,8
108800,25.06245964,65.37840553,406,1,39,41,40,42,41,42,40,41,,,,,,,,40.75,1.071428571428571,-0.25,8
108900,26.30595935,68.84286843,331,1,40,42,41,40,40,42,40,38,,,,,,,,40.375,1.6964285714285714,-0.375,8
109000,31.3650743,61.91219878,519,1,39,46,39,41,42,41,42,37,,,,,,,,40.875,7.267857142857138,0.5,8
109100,31.29124536,79.84351591,538,1,40,45,41,41,40,41,42,37,,,,,,,,40.875,4.982142857142849,0.0,8
109200,28.17341324,77.8028409,374,1,41,46,40,43,41,39,43,36,,,,,,,,41.125,8.982142857142863,0.25,8
109300,27.12881695,76.35124506,341,1,42,44,40,43,40,40,42,36,,,,,,,,40.875,6.124999999999998,-0.25,8
109400,27.11923804,63.14684941,458,1,40,42,40,41,39,41,41,36,,,,,,,,40.0,3.428571428571427,-0.875,8
109500,31.28036362,79.38716116,362,1,40,39,39,41,40,43,40,38,,,,,,,,40.0,2.2857142857142883,0.0,8
109600,27.27313318,78.58302571,412,1,40,39,41,40,41,43,39,39,,,,,,,,40.25,1.928571428571427,0.25,8
109700,28.58106182,68.71342884,533,1,40,40,41,41,42,42,40,40,,,,,,,,40.75,0.7857142857142855,0.5,8
109800,30.11707735,73.63274059,366,1,40,40,41,41,42,43,42,40,,,,,,,,41.125,1.2678571428571446,0.375,8
109900,26.46636729,79.84916855,542,1,41,39,40,40,42,41,41,41,,,,,,,,40.625,0.8392857142857151,-0.5,8
110000,26.77687357,68.19490439,502,1,40,38,40,39,43,43,40,41,,,,,,,,40.5,3.142857142857143,-0.125,8
110100,27.50643325,62.26091378,366,1,41,38,39,41,44,42,39,42,,,,,,,,40.75,3.9285714285714266,0.25,8
110200,29.57956373,77.3555807,458,1,39,41,41,43,44,43,40,43,,,,,,,,41.75,3.071428571428569,1.0,8
110300,30.72243456,69.52970237,484,1,42,41,39,42,44,42,41,44,,,,,,,,41.875,2.6964285714285667,0.125,8
110400,28.82694034,79.7393891,360,1,41,42,40,41,43,42,41,44,,,,,,,,41.75,1.6428571428571428,-0.125,8
110500,25.93050116,71.01785721,343,1,41,40,39,39,42,42,40,44,,,,,,,,40.875,2.982142857142855,-0.875,8
110600,28.12371866,60.58955207,459,1,39,37,41,42,42,41,40,44,,,,,,,,40.75,4.499999999999999,-0.125,8
110700,25.89383505,69.83453927,508,1,40,36,42,42,40,40,39,43,,,,,,,,40.25,4.785714285714285,-0.5,8
110800,25.61808019,74.36124259,440,1,44,37,42,43,40,40,38,43,,,,,,,,40.875,6.4107142857142865,0.625,8
110900,29.12731739,60.52060056,321,1,42,39,41,41,38,42,42,42,,,,,,,,40.875,2.410714285714286,0.0,8
111000,31.69348478,68.26897429,578,1,40,38,42,39,40,40,44,40,,,,,,,,40.375,3.410714285714291,-0.5,8
111100,30.86328283,63.11120401,508,1,39,38,43,40,40,40,44,40,,,,,,,,40.5,4.000000000000001,0.125,8
111200,30.42129884,72.86193642,486,1,39,38,45,40,42,39,42,41,,,,,,,,40.75,5.071428571428574,0.25,8
111300,30.08939176,79.14691698,493,1,41,38,43,40,41,40,39,42,,,,,,,,40.5,2.5714285714285725,-0.25,8
111400,31.279895,72.49169809,420,1,39,38,40,40,41,41,40,41,,,,,,,,40.0,1.142857142857141,-0.5,8
111500,30.26984559,73.89755413,595,1,40,37,39,40,43,40,40,42,,,,,,,,40.125,3.2678571428571463,0.125,8
111600,29.38814142,67.93125801,340,1,40,36,40,42,44,41,42,43,,,,,,,,41.0,6.000000000000002,0.875,8
111700,27.55276056,71.26281738,522,1,40,39,43,41,45,42,41,43,,,,,,,,41.75,3.6428571428571415,0.75,8
111800,25.70660723,70.87715419,426,1,41,41,41,38,44,44,40,43,,,,,,,,41.5,4.285714285714286,-0.25,8
111900,28.22723355,75.19212691,564,1,43,45,40,36,43,42,40,41,,,,,,,,41.25,7.357142857142855,-0.25,8
112000,31.47348965,77.13823294,515,1,44,42,39,37,41,41,43,40,,,,,,,,40.875,4.982142857142852,-0.375,8
112100,29.08170186,73.25771889,469,1,42,42,40,42,41,40,43,41,,,,,,,,41.375,1.1250000000000009,0.5,8
112200,26.29152926,79.59617604,581,1,41,41,39,42,41,40,43,44,,,,,,,,41.375,2.5535714285714293,0.0,8
112300,29.54316316,76.56576785,574,1,42,42,41,41,40,41,40,46,,,,,,,,41.625,3.6964285714285636,0.25,8
112400,28.25823564,62.49293498,316,1,43,41,43,40,40,42,40,47,,,,,,,,42.0,5.714285714285714,0.375,8
112500,31.51966062,70.14950797,358,1,43,40,43,42,40,42,38,46,,,,,,,,41.75,5.928571428571431,-0.25,8
112600,26.12657937,78.06472157,503,1,44,40,41,43,40,41,39,43,,,,,,,,41.375,3.125000000000001,-0.375,8
112700,29.98408224,78.87869737,577,1,42,39,39,43,41,41,42,40,,,,,,,,40.875,2.1250000000000004,-0.5,8
112800,29.77121725,67.60411877,429,1,43,41,40,43,41,41,43,39,,,,,,,,41.375,2.2678571428571432,0.5,8
112900,31.88479105,74.51408123,311,1,42,41,42,43,43,41,43,38,,,,,,,,41.625,2.8392857142857157,0.25,8
113000,28.95438489,68.21090967,493,1,42,41,43,41,43,39,40,39,,,,,,,,41.0,2.5714285714285707,-0.625,8
113100,31.10101825,62.47319444,358,1,41,39,44,38,42,40,40,41,,,,,,,,40.625,3.4107142857142847,-0.375,8
113200,25.17299756,77.6922261,466,1,41,38,42,38,43,40,39,43,,,,,,,,40.5,4.285714285714286,-0.125,8
113300,25.86024378,78.63906245,415,1,42,41,39,39,42,42,39,44,,,,,,,,41.0,3.4285714285714226,0.5,8
113400,27.42157001,70.09501063,467,1,41,44,38,40,42,40,39,44,,,,,,,,41.0,4.857142857142853,0.0,8
113500,29.33529178,60.36614862,580,1,39,43,40,39,41,39,40,42,,,,,,,,40.375,2.2678571428571423,-0.625,8
113600,28.14355541,76.32072501,446,1,39,44,43,42,44,38,40,40,,,,,,,,41.25,5.357142857142852,0.875,8
113700,26.41887373,69.53920732,310,1,38,43,41,42,45,40,40,38,,,,,,,,40.875,5.839285714285715,-0.375,8
113800,29.12442618,61.50056715,474,1,39,43,43,41,44,40,41,37,,,,,,,,41.0,5.428571428571426,0.125,8
113900,28.96689342,63.78782966,398,1,39,41,40,41,39,40,41,37,,,,,,,,39.75,1.9285714285714293,-1.25,8
114000,28.67113235,63.0423868,533,1,40,42,42,42,37,42,40,38,,,,,,,,40.375,3.9821428571428577,0.625,8
114100,25.63389278,73.72557733,441,1,41,42,40,42,38,43,40,39,,,,,,,,40.625,2.839285714285713,0.25,8
114200,31.48917845,65.98818986,522,1,44,44,41,40,40,44,39,41,,,,,,,,41.625,4.267857142857143,1.0,8
114300,29.14578713,62.55381035,573,1,44,44,42,40,40,43,37,42,,,,,,,,41.5,5.714285714285713,-0.125,8
114400,26.84794223,78.35297652,409,1,45,42,43,42,41,40,36,43,,,,,,,,41.5,7.142857142857152,0.0,8
114500,29.81192733,79.13062118,597,1,42,39,44,45,39,39,39,42,,,,,,,,41.125,6.124999999999996,-0.375,8
114600,27.22535594,62.77151746,345,1,41,40,43,45,39,37,40,40,,,,,,,,40.625,5.9821428571428585,-0.5,8
114700,28.54099219,64.60471707,493,1,40,42,42,46,39,38,40,38,,,,,,,,40.625,7.124999999999994,0.0,8
114800,27.3879224,71.84241439,310,1,42,41,41,44,40,39,37,39,,,,,,,,40.375,4.553571428571439,-0.25,8
114900,31.16275819,63.01015699,364,1,43,38,41,44,42,41,36,39,,,,,,,,40.5,7.142857142857145,0.125,8
115000,31.95786409,63.17183386,490,1,43,38,41,41,41,43,36,39,,,,,,,,40.25,5.9285714285714235,-0.25,8
115100,26.12827446,66.73152083,314,1,42,40,41,40,43,43,36,40,,,,,,,,40.625,5.124999999999999,0.375,8
115200,25.16505265,78.98340666,331,1,42,41,43,40,44,43,36,40,,,,,,,,41.125,6.410714285714283,0.5,8
115300,26.53525755,79.24884393,387,1,41,39,44,40,44,42,36,40,,,,,,,,40.75,7.0714285714285765,-0.375,8
115400,29.12966388,76.835765,473,1,40,38,42,38,45,40,37,40,,,,,,,,40.0,6.571428571428569,-0.75,8
115500,26.21765798,73.91425836,305,1,40,40,41,37,43,39,39,41,,,,,,,,40.0,3.1428571428571423,0.0,8
115600,30.68039097,74.41346732,445,1,41,42,39,39,43,39,41,41,,,,,,,,40.625,2.2678571428571423,0.625,8
115700,27.86069404,69.39145686,488,1,42,44,39,41,40,40,43,41,,,,,,,,41.25,2.7857142857142856,0.625,8
115800,29.27372918,70.60309256,421,1,42,43,39,42,40,39,42,42,,,,,,,,41.125,2.4107142857142887,-0.125,8
115900,28.18932489,72.6890532,320,1,42,42,41,40,42,39,43,42,,,,,,,,41.375,1.696428571428571,0.25,8
116000,31.32329545,74.62573275,483,1,42,41,42,41,43,38,43,42,,,,,,,,41.5,2.5714285714285725,0.125,8
116100,25.24594736,61.93692345,482,1,42,40,43,42,45,38,45,43,,,,,,,,42.25,5.642857142857146,0.75,8
116200,30.10511327,64.49774019,452,1,42,41,42,44,42,41,45,43,,,,,,,,42.5,2.0000000000000004,0.25,8
116300,29.56520493,79.25886383,508,1,42,42,42,44,41,42,45,43,,,,,,,,42.625,1.6964285714285678,0.125,8
116400,29.54660522,66.70284531,362,1,41,44,42,42,38,42,45,44,,,,,,,,42.25,4.785714285714286,-0.375,8
116500,27.89792575,65.36948422,504,1,41,45,41,42,41,37,44,45,,,,,,,,42.0,7.142857142857145,-0.25,8
116600,25.1097266,68.43822624,348,1,41,44,40,43,40,36,42,45,,,,,,,,41.375,7.982142857142857,-0.625,8
116700,29.82468505,65.81841501,418,1,41,44,39,42,42,37,40,45,,,,,,,,41.25,6.78571428571429,-0.125,8
116800,30.80629849,61.82360385,320,1,41,43,39,39,41,38,40,44,,,,,,,,40.625,4.267857142857144,-0.625,8
116900,25.59661218,64.15922264,546,1,41,44,41,37,39,39,39,43,,,,,,,,40.375,5.410714285714284,-0.25,8
117000,28.09132253,72.80319595,461,1,40,43,43,38,40,40,39,42,,,,,,,,40.625,3.410714285714285,0.25,8
117100,26.13816398,64.46365114,591,1,41,44,44,40,41,41,39,41,,,,,,,,41.375,3.125000000000002,0.75,8
117200,29.27656451,72.95334393,583,1,42,42,42,43,43,40,42,40,,,,,,,,41.75,1.357142857142857,0.375,8
117300,30.49923413,62.0016179,600,1,42,40,39,43,40,40,44,40,,,,,,,,41.0,3.1428571428571437,-0.75,8
117400,29.66694595,60.83752699,330,1,41,40,39,42,40,41,43,41,,,,,,,,40.875,1.5535714285714295,-0.125,8
117500,27.22642049,77.23135365,482,1,42,40,39,44,39,44,42,43,,,,,,,,41.625,4.267857142857148,0.75,8
117600,25.97812892,75.20052391,422,1,42,41,40,43,42,46,40,46,,,,,,,,42.5,5.714285714285713,0.875,8
117700,30.55987702,73.32055366,460,1,44,41,40,43,41,45,42,45,,,,,,,,42.625,3.696428571428574,0.125,8
117800,27.26741801,60.61798466,393,1,41,39,43,40,41,45,43,44,,,,,,,,42.0,4.2857142857142865,-0.625,8
117900,25.15497882,64.7870787,314,1,42,39,44,43,41,44,44,43,,,,,,,,42.5,3.142857142857148,0.5,8
118000,28.9999485,76.24628654,512,1,41,39,43,43,40,44,42,45,,,,,,,,42.125,4.124999999999997,-0.375,8
118100,26.72674117,62.8933533,590,1,41,38,41,43,40,45,42,45,,,,,,,,41.875,5.839285714285711,-0.25,8
118200,30.88844199,76.2570688,460,1,40,39,40,40,41,43,42,44,,,,,,,,41.125,2.982142857142857,-0.75,8
118300,26.00278643,71.68467099,399,1,40,40,40,37,43,40,40,42,,,,,,,,40.25,3.0714285714285716,-0.875,8
118400,28.04360594,74.80736736,581,1,39,42,40,38,44,37,39,41,,,,,,,,40.0,5.142857142857143,-0.25,8
118500,26.77191143,72.89014157,409,1,39,45,40,38,44,38,40,40,,,,,,,,40.5,6.857142857142862,0.5,8
118600,29.82721133,68.3397916,574,1,40,44,42,38,41,40,42,40,,,,,,,,40.875,3.267857142857143,0.375,8
118700,28.83971637,65.83954698,557,1,38,44,43,39,42,42,42,39,,,,,,,,41.125,4.69642857142857,0.25,8
118800,30.53691403,73.45458357,459,1,42,42,43,42,41,42,41,39,,,,,,,,41.5,1.4285714285714268,0.375,8
118900,28.21028803,76.13825764,503,1,42,42,42,44,42,42,40,40,,,,,,,,41.75,1.6428571428571348,0.25,8
119000,25.03365902,60.89465272,510,1,42,41,40,42,41,41,40,41,,,,,,,,41.0,0.5714285714285736,-0.75,8
119100,26.50637536,67.59817867,492,1,42,42,42,40,41,40,41,42,,,,,,,,41.25,0.7857142857142853,0.25,8
119200,31.99409976,67.01459568,348,1,40,42,43,38,42,40,42,42,,,,,,,,41.125,2.6964285714285716,-0.125,8
119300,27.83741493,71.18941681,508,1,41,41,44,41,41,41,44,41,,,,,,,,41.75,1.9285714285714295,0.625,8
119400,29.34164576,62.27850113,301,1,38,40,42,42,42,40,44,40,,,,,,,,41.0,3.4285714285714306,-0.75,8
119500,31.33452126,78.6683882,513,1,38,39,43,44,42,40,44,40,,,,,,,,41.25,5.357142857142857,0.25,8
119600,25.14366928,70.97020537,466,1,38,41,43,43,43,41,44,39,,,,,,,,41.5,4.571428571428574,0.25,8
119700,29.61725177,78.47505609,378,1,40,41,41,43,43,40,45,38,,,,,,,,41.375,4.839285714285714,-0.125,8
119800,27.01863882,76.33881847,541,1,42,41,40,42,45,39,46,37,,,,,,,,41.5,8.857142857142858,0.125,8
119900,26.95473779,63.83277725,422,1,42,40,38,40,45,38,45,37,,,,,,,,40.625,9.696428571428571,-0.875,8
120000,26.57395982,62.64678025,446,1,41,41,40,38,44,39,44,37,,,,,,,,40.5,6.571428571428571,-0.125,8
120100,30.75910451,77.2250048,308,1,38,41,41,38,42,40,42,37,,,,,,,,39.875,3.8392857142857144,-0.625,8
120200,27.61063413,70.72200445,420,1,40,43,41,39,43,40,41,38,,,,,,,,40.625,3.125,0.75,8
120300,25.46981577,60.39485496,350,1,41,42,40,43,45,40,42,39,,,,,,,,41.5,3.7142857142857157,0.875,8
120400,25.67795811,78.68453497,383,1,42,42,39,42,45,38,43,39,,,,,,,,41.25,5.642857142857146,-0.25,8
120500,26.04030054,69.46056799,376,1,40,38,41,42,42,38,43,40,,,,,,,,40.5,3.4285714285714293,-0.75,8
120600,31.29249311,66.01872604,314,1,39,38,42,41,41,40,40,40,,,,,,,,40.125,1.5535714285714302,-0.375,8
120700,27.99210399,70.33195742,438,1,42,37,41,42,40,41,39,39,,,,,,,,40.125,2.9821428571428568,0.0,8
120800,31.41234538,76.45836781,457,1,42,38,43,43,41,42,39,39,,,,,,,,40.875,3.839285714285716,0.75,8
